id,label,left_title,left_manufacturer,left_price,right_title,right_manufacturer,right_price,left_normalized_title,right_normalized_title,left_brand,right_brand,left_product_line,right_product_line,left_version,right_version,left_edition,right_edition,left_is_upgrade,right_is_upgrade,left_product_type,right_product_type,left_normalized_price,right_normalized_price,left_price_category,right_price_category,left_platform,right_platform
3270,0,adobe photoshop elements 4.0 plus adobe premiere elements 2.0 complete package 1 user cd mini-box win canadian french 29180162 ),adobe systems inc,,29180162 adobe photoshop elements 4.0 plus adobe premiere elements 2.0 complete package,,138.28,Adobe Photoshop Elements 4.0 and Adobe Premiere Elements 2.0,Adobe Photoshop Elements 4.0,Adobe,Adobe,Elements,Elements,4.0,4.0,Plus,,False,False,software,software,,138.28,,medium,Windows,
3271,0,sonicwall comprehensive gateway security suite 1 year upgrade plan 01-ssc-5845 ),sonic systems inc. .,,sonicwall comprehensive gateway security for tz 150 series 25 node sonicwall -,,107.01,SonicWall Comprehensive Gateway Security Suite,SonicWall Comprehensive Gateway Security for TZ 150 Series,SonicWall,SonicWall,Comprehensive Gateway Security Suite,TZ,,,,Comprehensive Gateway Security,true,False,software,security software,,107.01,null,low,,
3272,1,mah jong quest,united developers,,macplay mah jong quest,,22.99,Mah Jong Quest,MacPlay Mah Jong Quest,United Developers,Nan,,,,,,,False,False,video game,game,0.0,22.99,low,low,,
3273,0,punch ! home design architectural series 4000 v10,punch ! software,199.99,punch software 41100 punch ! home design architectural series 18,punch software,118.99,Punch ! Home Design Architectural Series,Punch Software Home Design Architectural Series,Punch ! Software,Punch Software,Architectural Series,Home Design Architectural Series,10,,,,False,False,software,software,199.99,118.99,medium,low,,
3274,0,microsoft student with encarta premium 2008 dvd,microsoft,49.95,microsoft office 2004 standard,,369.99,Microsoft Student with Encarta Premium,Microsoft Office 2004 Standard,Microsoft,Microsoft,,Office,2008,2004,Student with Encarta Premium,Standard,False,,software bundle,software,49.95,369.99,low,high,,
3275,1,sibelius 4 professional edition,sibelius-software-ltd .,599.99,sibelius sibelius 4 software music production software,sibelius-software-ltd .,449.95,Sibelius Professional Edition,Sibelius Sibelius 4,Sibelius-Software-Ltd,Sibelius Software Ltd.,,Sibelius,,4,Professional,,,False,software,audio software,599.99,449.95,high,high,,
3276,0,emc retrospect 7.5 professional for windows upgrade,dantz,,adobe acrobat v8 .0 professional for mac upgrade,,145.99,EMC Retrospect 7.5 Professional,Adobe Acrobat 8,Dantz,Adobe,Retrospect,Acrobat,7.5,8.0,Professional,Professional,True,True,backup software,software,,145.99,,medium,Windows,Mac
3277,0,microsoft office & windows training professional,topics entertainment,49.95,designing forms with microsoft office infopath 2007,,36.39,Microsoft Office & Windows Training Professional,Microsoft Infopath 2007,Microsoft,Microsoft,,Office,,2007,,,False,False,training software,software,49.95,36.39,low,low,,
3278,0,emc retrospect 7.5 professional for windows upgrade,dantz,,adobe premiere pro cs3 video editing software for windows professional editing software,,798.95,EMC Retrospect 7.5 Professional,Adobe Premiere Pro CS3,Dantz,Adobe,Retrospect,Premiere Pro,7.5,CS3,Professional,,true,False,backup software,video editing software,,798.95,,high,Windows,Windows
3279,0,valuesoft tune transfer for ipod software for windows xp,valuesoft,29.95,corel intervideo windvd 8 gold software for windows authoring software,,49.95,valuesoft Tune Transfer for iPod,Corel InterVideo WinDVD 8 Gold,valuesoft,Corel,,InterVideo WinDVD,,8,,Gold,False,False,software,software,29.95,49.95,low,low,windows xp,Windows
3280,0,adobe soundbooth cs3,adobe,199.0,adobe premiere pro cs3,,825.99,Adobe Soundbooth CS3,Adobe Premiere Pro CS3,Adobe,Adobe,Soundbooth,Premiere Pro,CS3,CS3,,,False,False,audio software,video editing software,199.0,825.99,low,high,,
3281,0,power production storyboard quick,power production,,power production power production storyboard artist software animation software,,498.95,Power Production Storyboard Quick,Power Production Storyboard Artist Software,Power Production,,,Storyboard Artist,,,,,False,False,software,software,,498.95,,high,,
3282,0,valuesoft tune transfer for ipod software for windows xp,valuesoft,29.95,adobe photoshop cs3 extended software full version for windows,,969.0,valuesoft Tune Transfer for iPod,Adobe Photoshop CS3 Extended,valuesoft,Adobe,,Photoshop,,CS3,,Extended,False,False,software,software,29.95,969.0,low,high,Windows XP,Windows
3283,0,jackpot tycoon ( jewel case ),encore,9.99,geometry ( win/mac ) ( jewel case ) ( 10158 ),,9.59,Jackpot Tycoon,Geometry,Encore,,,,,10158,,Win/Mac,False,False,game,unknown,9.99,9.59,low,low,,
3284,0,quicken legal business pro 2007,nolo press,79.99,quicken ( r ) for mac 2007,,69.99,Quicken Legal Business Pro 2007,Quicken for Mac 2007,Nolo Press,Intuit,,,2007,2007,Legal Business Pro,,False,False,software,accounting software,79.99,69.99,low,low,,Mac
3285,0,the print shop 22 sb cs by the print shop,encore software,,print shop deluxe 21,,44.9,The Print Shop 22 SB CS,Print Shop Deluxe 21,Encore Software,,The Print Shop,Print Shop,22,21,,,False,False,software,software,,44.9,,low,,
3286,0,microsoft windows xp professional full version with sp2,microsoft,299.99,microsoft academic microsoft visio 2003 professional,,159.0,Microsoft Windows XP Professional,Microsoft Visio 2003 Professional,Microsoft,Microsoft,Windows XP,Visio,,2003,Professional,Professional,False,,operating system,software,299.99,159.0,medium,medium,,
3287,0,adobe creative suite cs3 production premium upgrade,adobe,799.0,29500244 adobe creative suite 3 design premium product upgrade package 1 user upgra,,1687.48,Adobe Creative Suite CS3 Production Premium,Adobe Creative Suite 3 Design Premium,Adobe,Adobe,Creative Suite,Creative Suite,CS3,3,Production Premium,Design Premium,True,True,software,software,799.0,1687.48,high,high,,
3288,0,adobe production studio premium,adobe,1699.0,adobe soundbooth cs3 audio editing software windows music production software,,198.95,Adobe Production Studio Premium,Adobe Soundbooth CS3,Adobe,Adobe,,Soundbooth,,CS3,,,False,False,software,audio software,1699.0,198.95,high,medium,,Windows
3289,0,microsoft windows xp professional upgrade with sp2,microsoft software,199.99,adobe acrobat v8 .0 professional for mac upgrade,,145.99,Microsoft Windows XP Professional,Adobe Acrobat 8 Professional,Microsoft,Adobe,,Acrobat,XP,8.0,Professional,Professional,True,True,operating system,software,199.99,145.99,medium,medium,,Mac
3290,0,adobe after effects cs3,adobe,999.0,adobe contribute cs3,,155.99,Adobe After Effects CS3,Adobe Contribute CS3,Adobe,Adobe,After Effects,Contribute,CS3,CS3,,,False,False,video software,software,999.0,155.99,high,medium,,
3291,0,adobe after effects cs3,adobe,999.0,adobe cs3 master collection academic,,939.99,Adobe After Effects CS3,Adobe CS3 Master Collection,Adobe,Adobe,After Effects,CS3 Master Collection,CS3,,,Academic,False,False,video editing software,software,999.0,939.99,high,high,,
3292,0,microsoft word 2004 upgrade ( mac ),microsoft,109.99,microsoft money 2007 premium ( pc ),,79.99,Microsoft Word,Microsoft Money 2007 Premium,Microsoft,Microsoft,Word,,2004,2007,,Premium,True,False,office software,software,109.99,79.99,low,low,Mac,PC
3293,0,adobe indesign cs3 upgrade [ mac ],adobe,199.0,adobe cs3 design standard upgrade windows,,413.99,Adobe InDesign CS3,Adobe Creative Suite 3 Design Standard,Adobe,Adobe,InDesign,Creative Suite,CS3,3,,,True,True,software,software,199.0,413.99,low,high,Mac,Windows
3294,0,adobe after effects cs3 upgrade,adobe,299.0,adobe photoshop cs3 extended for mac upgrade,,329.99,Adobe After Effects CS3,Adobe Photoshop CS3 Extended,Adobe,Adobe,After Effects,Photoshop,CS3,CS3,,,True,True,video editing software,software,299.0,329.99,medium,high,,Mac
3295,0,microsoft data analyzer 2002,microsoft,179.0,microsoft 392-02322 ae frontpage 2003,,87.99,Microsoft Data Analyzer,Microsoft FrontPage 2003,Microsoft,Microsoft,,,2002,2003,,,False,False,software,software,179.0,87.99,low,low,,
3296,1,audio success suite edition : sales success,topics entertainment,19.95,topics entertainment audio success suite edition : sales success,,12.05,Audio Success Suite Edition,topics entertainment audio success suite,Topics Entertainment,,,,,,Sales Success,success suite edition,False,False,unknown,software,19.95,12.05,low,low,,
3297,1,quicken 2007 deluxe,intuit,59.95,quicken 2007 deluxe win cd,intuit,57.99,Intuit Quicken Deluxe,Quicken 2007 Deluxe,Intuit,Intuit,Quicken,Quicken,2007,2007,Deluxe,Deluxe,,,software,software,59.95,57.99,low,low,,Windows
3298,0,learn to play keyboard ( jewel case ),alfred publishing,9.99,geometry ( win/mac ) ( jewel case ) ( 10158 ),,9.59,Learn to Play Keyboard,Geometry,Alfred Publishing,,,,,,,,False,False,music education,game,9.99,9.59,low,low,,
3299,0,microsoft outlook 2007,microsoft,109.95,microsoft ( r ) office ultimate 2007,,539.95,Microsoft Outlook,Microsoft Office Ultimate 2007,Microsoft,Microsoft,,Office,2007,2007,,Ultimate,False,,software,office software,109.95,539.95,low,high,,
3300,0,jumpstart 1st grade,knowledge adventure,,knowledge adventure inc. 20223 jumpstart world 1st grade mini box,,16.93,Jumpstart 1st Grade,Knowledge Adventure Inc. Jumpstart 1st Grade,Knowledge Adventure,Knowledge Adventure Inc.,,Jumpstart,,20223,,,False,False,edutainment software,educational software,,16.93,,low,,
3301,0,zonealarm wireless security,encore software,29.99,zonealarm wireless security 2005,,9.95,ZoneAlarm Wireless Security,ZoneAlarm Wireless Security,Encore Software,,ZoneAlarm,Wireless Security,,2005,,,False,False,security software,security software,29.99,9.95,low,low,,
3302,0,adobe after effects cs3,adobe,999.0,adobe fireworks cs3,,309.99,Adobe After Effects CS3,Adobe Fireworks CS3,Adobe,Adobe,After Effects,,CS3,CS3,,,False,False,video software,software,999.0,309.99,high,high,,
3303,0,adobe creative suite cs3 web standard upsell [ mac ],adobe,799.0,adobe acrobat 7.0 standard academic mac,,98.99,Adobe Creative Suite CS3 Web Standard,Adobe Acrobat Standard,Adobe,Adobe,Creative Suite,Acrobat,CS3,7.0,Web Standard,Standard,True,,software,software,799.0,98.99,high,low,Mac,Mac
3304,0,instant immersion italian deluxe 2.0,topics entertainment,49.99,instant immersion spanish 2.0 topics,,19.99,Instant Immersion Italian Deluxe,Instant Immersion Spanish 2.0,Topics Entertainment,Instant Immersion,,,2.0,2.0,,,False,False,language learning software,language learning software,49.99,19.99,low,low,,
3305,0,family tree maker version 16 collectors edition sb cs,encore software,99.99,encore software 11431 axis & allies collectors edition sb cs by hasbro,,17.97,Family Tree Maker Version 16 Collectors Edition,Axis & Allies Collectors Edition,Encore Software,Hasbro,,Encore Software Axis & Allies,16,,Collectors Edition,Collectors Edition,False,False,genealogy software,board game software,99.99,17.97,low,low,,
3306,0,microsoft word 2004 ( mac ),microsoft,229.99,microsoft excel 2004 spreadsheet software mac apple & mac software,,228.95,Microsoft Word,Microsoft Excel 2004,Microsoft,Microsoft,,Excel,2004,2004,,,,False,office software,spreadsheet software,229.99,228.95,high,medium,Mac,Mac
3307,0,adobe photoshop elements 5.0 premiere elements 3.0 bundle,adobe,149.99,adobe premiere pro 2.0 software professional editing software,,848.95,Adobe Photoshop Elements 5.0 and Premiere Elements 3.0,Adobe Premiere Pro 2.0,Adobe,Adobe,Elements,Premiere Pro,,2.0,,Professional,False,,digital software bundle,video editing software,149.99,848.95,low,high,,
3308,0,instant immersion spanish 2.0,topics entertainment,29.99,topics entertainment instant immersion spanish audio deluxe,,17.55,Instant Immersion Spanish 2.0,Topics Entertainment Instant Immersion Spanish Audio Deluxe,Topics Entertainment,,,Instant Immersion,2.0,,,Deluxe,False,False,language learning software,audio material,29.99,17.55,low,low,,
3309,0,adobe creative suite cs3 design standard upsell [ mac ],adobe,899.0,29300183dm adobe creative suite 3 design standard media tlp tlp nonprofit download -,,20.97,Adobe Creative Suite CS3 Design Standard,Adobe Creative Suite 3 Design Standard,Adobe,Adobe,Creative Suite,Creative Suite,CS3,3,Design Standard,,True,False,software,software,899.0,20.97,high,low,Mac,
3310,0,reader rabbit kindergarten version 1.1,the learning company,9.99,reader rabbit preschool,the-learning-company,17.9,Reader Rabbit Kindergarten,Reader Rabbit Preschool,The Learning Company,The Learning Company,,Reader Rabbit,1.1,,,,False,False,educational software,educational software,9.99,17.9,low,low,,
3311,0,professional home design suite platinum,punch ! software,99.95,punch software 14100 punch ! home design suite professional architectural 1 user ( s ) pc,,59.97,Punch ! Software Professional Home Design Suite Platinum,Punch Home Design Suite Professional Architectural,Punch ! Software,Punch Software,Home Design Suite,Home Design Suite,,,Platinum,Professional Architectural,False,False,software,software,99.95,59.97,low,low,,PC
3312,0,typing instructor deluxe ( jewel case ),individual software,9.99,geometry ( win/mac ) ( jewel case ) ( 10158 ),,9.59,Typing Instructor Deluxe,Geometry,Individual Software,,,,,,Deluxe,,False,False,education,game,9.99,9.59,low,low,,Windows/Mac
3313,0,microsoft windows xp professional full version with sp2,microsoft,299.99,adobe after effects professional 7 software for windows effects software,,999.0,Microsoft Windows XP Professional,Adobe After Effects Professional,Microsoft,Adobe,Windows,After Effects,XP,7,Professional Full Version with SP2,,,False,operating system,video software,299.99,999.0,low,high,,Windows
3314,0,adobe indesign cs3 upgrade [ mac ],adobe,199.0,adobe illustrator cs3 for mac,,619.99,Adobe InDesign CS3,Adobe Illustrator CS3,Adobe,Adobe,InDesign,Illustrator,CS3,CS3,,,true,False,software,software,199.0,619.99,medium,high,Mac,Mac
3315,0,steinberg nuendo 3 digital audio software,steinberg,2499.0,steinberg wavelab studio 6 audio editing software competitive crossgrade music production software,,199.95,Steinberg Nuendo 3,Steinberg Wavelab Studio 6,Steinberg,Steinberg,Nuendo,Wavelab Studio,3,6,,,False,True,audio software,audio software,2499.0,199.95,high,low-medium,,
3316,1,photoshop elements 4 mac retail eng 1u ( 19230169 ),adobe,145.39,adobe photoshop elements 4.0 photo-editing software for mac,,85.95,Adobe Photoshop Elements 4,Adobe Photoshop Elements,Adobe,Adobe,Photoshop Elements,Photoshop Elements,4,,,,False,False,software,photo editing software,145.39,85.95,medium,low,Mac,Mac
3317,1,hidden expedition : titanic,activision,19.99,hidden expedition : titanic,,15.5,Hidden Expedition: Titanic,Hidden Expedition: Titanic,Activision,,,,,,,,False,False,pc game,video game,19.99,15.5,low,low,,
3318,1,adobe creative suite cs3 design premium upgrade [ mac ],adobe,599.0,adobe cs3 design premium upgrade,,619.99,Adobe Creative Suite CS3 Design Premium,Adobe Creative Suite 3 Design Premium,Adobe,Adobe,Creative Suite,Creative Suite,CS3,3,Design Premium,,True,True,software,software,599.0,619.99,high,high,Mac,
3319,0,quickbooks point-of-sale basic 6.0,intuit,799.95,quickbooks ( r ),,199.99,QuickBooks Point-of-Sale Basic,QuickBooks,Intuit,,Point-of-Sale,,6.0,,Basic,,,False,software,accounting software,799.95,199.99,high,medium,,
3320,0,microsoft office student and teacher edition 2004 macintosh,microsoft,149.99,microsoft w87-02380 office sbe 2007 win32,,400.34,Microsoft Office Student and Teacher Edition,Microsoft Office SBE 2007,Microsoft,Microsoft,Office,Office,2004,2007,Student and Teacher Edition,SBE (Small Business Edition),,False,software,office software,149.99,400.34,low-medium,high,Mac,Win32
3321,0,microsoft word 2004 ( mac ),microsoft,229.99,microsoft windows vista home basic upgrade ( pc ),,99.99,Microsoft Word,Microsoft Windows Vista Home Basic,Microsoft,Microsoft,Word,Windows Vista,2004,,,Home Basic,False,True,software,operating system,229.99,99.99,high,low,Mac,PC
3322,0,now up-to-date & contact v5 .0 ( mac ),now software,,now software nuw45e1k now up-to-date & contact for windows,power-on-software,114.99,Now Up-to-Date and Contact V5 .0,Now Software Nuw45E1K,Now Software,Power-On-Software,,,V5 .0,,,,,False,software,software,,114.99,,low,Mac,windows
3323,0,the printshop business card maker ( jewel case ),riverdeep-learning-company,9.99,the printshop 20,,19.9,The PrintShop Business Card Maker,The PrintShop,Riverdeep Learning Company,,The PrintShop,,,20,,,False,False,software,software,9.99,19.9,low,low,,
