id,label,left_title,left_manufacturer,left_price,right_title,right_manufacturer,right_price,left_normalized_title,left_brand,left_product_line,left_version,left_edition,left_is_upgrade,left_product_type,left_normalized_price,left_price_category,right_normalized_title,right_brand,right_product_line,right_version,right_edition,right_is_upgrade,right_product_type,right_normalized_price,right_price_category,right_platform,left_platform,left_license_type,right_package_type,left_platforms,right_user_count,right_cal_option,left_node_license,right_license_type,right_packaging,left_media_format,right_quantity,right_platforms,left_language,left_manufacturer_normalized,left_user_limit,right_license,left_medium,left_is_subscription,left_sp_version,right_language,left_region,right_service_pack,left_pack_size,right_user_license,left_from_edition,left_to_edition,left_os,right_publisher,right_ISBN,left_packaging,right_media,left_user_count,left_term_length,left_retail_version,right_os_requirement,left_grade_level,left_device_pack,right_installation_type,left_is_bundle,left_media_type,left_number_of_users,left_os_version,right_number_of_agents,left_media,right_retail_box,left_operating_system,left_subscription_length,right_media_type,left_is_full_version,right_license_duration,left_license_term,left_service_pack,right_retail,right_license_count,right_device_cals,right_operating_system,left_package_type,left_subscription_term,right_grade_range,left_quantity,right_business_model,left_grade_range,right_return_policy,right_operating_systems_supported,right_returns_allowed,right_license_quantity,right_device_type,right_download_type,right_retail_status,left_package_quantity,right_academic,right_os_type,left_number_of_clients,left_with_msdn,left_format,right_warranty,right_sp_version,left_features,right_condition,right_client_count,left_manufacturer_sku,right_additions,right_is_academic,right_licensing_type,right_max_managed_systems,left_includes_dvd,left_package,left_num_devices,right_os_version,right_includes,right_duration,right_activation_key,right_language_support,right_number_of_users,right_numLicenses,left_multi_user_support,left_max_users_supported,right_university_licensing,left_duration,left_from_version,right_software_assurance,right_device_count,left_with_sp2,left_subscription_period,right_operating_system_version,right_license_term,right_package_size,right_grade_level,right_os_versions,right_asin,left_os_integration,right_os_service_pack,right_num_licenses,right_inclusions,left_subscription_duration,right_user_limitation,right_university_edition,right_licenses,right_user_type,right_user_limit,right_manufacturer_id,right_is_oem,right_supported_platforms,left_user_license,right_os_supported,left_package_format,right_cal_license_quantity,left_normalized_pages
2527,0,quicken 2007 basic,intuit,29.95,quicken ( r ) 2004 basic,,29.99,Intuit Quicken 2007 Basic,Intuit,Quicken,2007,Basic,false,accounting software,29.95,low,Quicken 2004 Basic,,Quicken,2004,Basic,False,personal finance software,29.99,low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528,0,total training for adobe creative suite 3 : design premium bundle,total training,299.99,19700045 adobe creative suite 3 web premium complete package 1 user cd mac univ,,1691.87,Adobe Creative Suite 3 Design Premium Bundle,Adobe,Creative Suite,3,Design Premium,false,software bundle,299.99,medium,Adobe Creative Suite 3 Web Premium Complete Package,Adobe,Creative Suite,3,,false,software,1691.87,high,Mac,,,,,,,,1 user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529,0,onone plug-in suite 3 for adobe photoshop,onone software,399.95,adobe photoshop cs3 for mac upgrade,,189.99,onone plug-in suite 3 for adobe photoshop,onone software,plug-in suite,3,,False,software,399.95,high,Adobe Photoshop CS3,Adobe,Photoshop,CS3,,true,,189.99,low,Mac,cross-platform,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530,0,adobe flash pro cs3 [ mac ],adobe,699.0,premiere pro cs3 mac,,808.15,Adobe Flash Pro CS3,Adobe,Flash Pro,CS3,,false,software,699.0,high,Adobe Premiere Pro CS3,Adobe,Premiere Pro,CS3,,false,video editing software,808.15,very high,Mac,Mac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531,1,learn2 training for microsoft excel,topics-entertainment-software - ( consignment ),9.99,topics entertainment learn2 training for microsoft excel,topics-entertainment-software - ( consignment ),6.56,Microsoft Excel Training,Microsoft,,,,False,software training,9.99,low,Microsoft Excel,Topics Entertainment Software,,,,False,software,6.56,low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532,0,microsoft data analyzer 2002,microsoft,179.0,publisher 2007 upgrade microsoft 164-04052,,69.71,Microsoft Data Analyzer,Microsoft,Data Analyzer,2002,,False,software,179.0,medium,Microsoft Publisher 2007 Upgrade,Microsoft,Publisher,2007,,True,software,69.71,low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533,1,route 66 route canada ( french ),csdc,,csdc route 66 route canada ( french ),,35.98,Route 66 Canada,,Route 66,,,False,unknown,,,CSDC Route 66 Route Canada (French),,Route 66,,,False,navigation software or map product,35.98,low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534,0,symantec mail security for smtp 5.0 smb av cd 5u gov,symantec,,10547845 symantec mail security for smtp with antivirus v. 5.0 complete package -,,118.03,Symantec Mail Security for SMTP 5.0,Symantec,,5.0,,False,security software,,null,Symantec Mail Security for SMTP with Antivirus,Symantec,,5.0,Complete Package,false,email security software,118.03,low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535,0,quicken 2007 home & business,intuit,89.95,intuit quicken 2007 macintosh,,69.99,Intuit Quicken Home & Business 2007,Intuit,Quicken,2007,Home & Business,false,personal finance software,89.95,low,Intuit Quicken 2007,Intuit,Quicken,2007,,False,financial software,69.99,low,Mac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536,0,microsoft office frontpage 2003 academic version windows ),microsoft,159.98,microsoft windows vista ultimate upgrade,,239.95,Microsoft Office FrontPage 2003,Microsoft,Office,2003,Academic Version,false,office software,159.98,medium,Microsoft Windows Vista Ultimate,Microsoft,Windows,,Ultimate Upgrade,true,operating system,239.95,medium,,Windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537,0,microsoft powerpoint 2004 ( mac ),microsoft,229.99,microsoft ( r ) word 2007,,109.99,Microsoft PowerPoint 2004,Microsoft,PowerPoint,2004,,False,software,229.99,high,Microsoft Word 2007,Microsoft,,2007,,False,software,109.99,low,,Mac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538,0,motu digital performer 5 digital audio software competitive upgrade ( mac only ),motu,395.0,steinberg wavelab studio 6 audio editing software competitive crossgrade music production software,,199.95,MOTU Digital Performer 5,MOTU,Digital Performer,5,,true,audio software,395.0,high,Steinberg Wavelab Studio 6,Steinberg,Wavelab Studio,6,,true,audio software,199.95,medium,,Mac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539,0,punch ! home design architectura series 18,punch ! software,129.99,punch software 20100 punch ! 5 in 1 home design,punch software,35.99,Punch ! Home Design Architectura Series 18,Punch ! Software,Home Design,18,,False,software,129.99,medium,Punch Software 20100 5 in 1 Home Design,Punch Software,,20100,,False,home design software,35.99,low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540,0,emc retrospect 7.5 professional for windows upgrade,dantz,,punch software 14100 punch ! professional home design suite for windows,punch software,62.99,EMC Retrospect 7.5 Professional for Windows,EMC,Retrospect,7.5,Professional,true,data protection software,,null,Punch Software 14100 Punch ! Professional Home Design Suite for Windows,Punch Software,Professional Home Design Suite,,Professional,false,home design software,62.99,low,Windows,Windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541,0,instant immersion ingles audio deluxe,topics entertainment,,instant immers spanish dlux 2,,36.11,Instant Immersion Ingles Audio Deluxe,Topics Entertainment,,,,False,language learning software,,,Instant Immers Spanish DLUX 2,,Immers,,DLUX 2,False,language learning software,36.11,low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542,0,instant immersion german v2 .0 ( pc & mac ),topics entertainment,29.99,instant immers italian dlux 2 .,,36.11,Instant Immersion German V2,Topics Entertainment,Instant Immersion,V2.0,,False,language software,29.99,low,Instant Immers Italian DLux 2,,Immers,2,,False,,36.11,low,,,,,"['PC', 'Mac']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543,0,crystal reports xi professional edition,business objects,495.0,system care ? professional,,49.99,Crystal Reports XI Professional Edition,Business Objects,Crystal Reports,,Professional,false,reporting software,495.0,high,System Care Professional,,System Care,,Professional,False,software,49.99,low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544,0,ca internet security suite 2007 3 user,computer associates,69.95,norton internet security 2008 10 user,,199.99,CA Internet Security Suite 2007,Computer Associates,Internet Security Suite,2007,,False,security software,69.95,low,Norton Internet Security,Norton,Internet Security,2008,,False,antivirus software,199.99,medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545,0,microsoft windows server 2003 client additional license for users-5 pack,microsoft,809.0,microsoft windows server 2003 terminal server cals 20-pack ( per device ),,2429.99,Microsoft Windows Server 2003 Client,Microsoft,Windows Server,2003,Client Additional License for Users-5 Pack,false,operating system,809.0,high,Microsoft Windows Server 2003 Terminal Server CALS 20-Pack,Microsoft,Windows Server,2003,Terminal Server,false,operating system,2429.99,high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546,0,adobe audition 2.0 upgrade,adobe,129.0,adobe premiere pro cs3 upgrade,,308.99,Adobe Audition 2.0,Adobe,Audition,2.0,,True,audio software,129.0,medium,Adobe Premiere Pro CS3,Adobe,Premiere Pro,CS3,,true,video editing software,308.99,medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547,0,microsoft onenote 2007,microsoft,99.95,microsoft ( r ) word 2007,,109.99,Microsoft OneNote 2007,Microsoft,,2007,,False,software,99.95,low,Microsoft Word 2007,Microsoft,,2007,,False,software,109.99,low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548,0,microsoft asp net web matrix,microsoft,30.0,microsoft excel 2007 ( pc ),Microsoft,229.95,Microsoft ASP.NET Web Matrix,Microsoft,,,,False,software development tool,30.0,low,Microsoft Excel 2007,Microsoft,,2007,,False,software,229.95,medium,PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549,0,adobe flash pro cs3 [ mac ],adobe,699.0,adobe after effects cs3 professional software for mac effects software,,998.95,Adobe Flash Pro CS3,Adobe,Flash Pro,CS3,,false,design software,699.0,high,Adobe After Effects CS3 Professional,Adobe,After Effects,CS3,Professional,false,video editing software,998.95,high,Mac,Mac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550,1,lego star wars ii : the original trilogy for mac,feral interactive,39.99,aspyr lego star wars ii,,44.95,Lego Star Wars II : The Original Trilogy,Feral Interactive,Lego Star Wars,,,False,video game,39.99,low,Aspyr Lego Star Wars II,Aspyr,Lego Star Wars,,,False,video game,44.95,low,,Mac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551,0,adobe after effects professional 6.5 upgrade from standard to professional,adobe,499.99,adobe cs3 web standard upgrade,,413.99,Adobe After Effects Professional,Adobe,After Effects,6.5,Professional (Upgrade from Standard),true,video editing software,499.99,high,Adobe CS3 Web Standard,Adobe,CS3,,Web Standard,true,software,413.99,high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552,0,merriam-webster 's dictionary ( win/mac ) ( jewel case ),fogware publishing,9.99,geometry ( win/mac ) ( jewel case ) ( 10158 ),,9.59,Merriam-Webster's Dictionary,Fogware Publishing,Dictionary,,,False,reference software,9.99,low,Geometry,,,,,False,unknown,9.59,low,"Windows, Mac","['Win', 'Mac']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2553,0,elementary school advantage 2007,encore software,29.99,elementary school success deluxe 2006,,12.95,Encore Software Elementary School Advantage,Encore Software,Elementary School Advantage,2007,,False,software,29.99,low,Elementary School Success Deluxe 2006,,Elementary School Success,2006,Deluxe,false,education software,12.95,low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2554,0,microsoft outlook 2007,microsoft,109.95,microsoft ( r ) excel 2007,,109.99,Microsoft Outlook 2007,Microsoft,,2007,,False,email client,109.95,low,Microsoft Excel 2007,Microsoft,Excel,2007,,False,software,109.99,low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2555,0,adobe premiere elements 3.0,adobe,161.73,adobe premiere elements 3 and photoshop elements 5 software for windows consumer video editing software,,149.95,Adobe Premiere Elements 3.0,Adobe,Premiere Elements,3.0,,False,video editing software,161.73,medium,Adobe Premiere Elements 3 and Photoshop Elements 5,Adobe,"['Premiere Elements', 'Photoshop Elements']","['3', '5']",,False,video editing software,149.95,medium,Windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2556,0,peachtree by sage complete accounting 2007,sage software,269.99,myob accountedge 2007,,281.99,Peachtree by Sage Complete Accounting,Sage,Peachtree,2007,,False,accounting software,269.99,medium,MYOB AccountEdge 2007,MYOB,AccountEdge,2007,,false,accounting software,281.99,medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2557,0,logic express 7.2 upgrade from logic express 6,apple-computer - ( direct ),99.0,apple logic express 7.2,,299.99,Apple Logic Express,Apple,Logic Express,7.2,,true,audio software,99.0,low,Apple Logic Express 7.2,Apple,Logic Express,7.2,,False,audio software,299.99,medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2558,0,millionaire sports edition ( jewel case ),disney interactive,9.99,merriam-webster 's dictionary ( win/mac ) ( jewel case ) ( 10462 ),,9.59,Millionaire Sports Edition,Disney Interactive,,,Sports Edition,False,game,9.99,low,Merriam-Webster's Dictionary,Merriam-Webster,,,,False,dictionary,9.59,low,Windows/Mac,,,Jewel Case,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2559,1,backyard sports backyard basketball and backyard football,humongous entertainment,19.99,brighter minds backyard sports,,19.99,Backyard Sports Backyard Basketball and Football,Humongous Entertainment,Backyard Sports,,,False,video game,19.99,low,Backyard Sports,,,,,False,outdoor game,19.99,low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2560,0,adobe indesign cs3 [ mac ],adobe,699.0,adobe cs3 design premium,,1865.99,Adobe InDesign CS3,Adobe,InDesign,CS3,,false,design software,699.0,high,Adobe Creative Suite 3 Design Premium,Adobe,Creative Suite,CS3,Design Premium,false,software,1865.99,very high,,Mac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2561,0,onone plug-in suite 3 for adobe photoshop,onone software,399.95,onone software pps-30212 on1 plug-in suite v. 3.0 for adobe photoshop upgrade image collection/editing/archive pc mac intel-based mac,,274.97,onone Plug-in Suite 3 for Adobe Photoshop,onone Software,Plug-in Suite,3,,false,image editing software,399.95,high,onone software PPS-30212 On1 Plug-in Suite,onone software,,3.0,upgrade,true,plugin suite,274.97,medium,both (pc/mac),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2562,0,microsoft word 2004 upgrade ( mac ),microsoft,109.99,microsoft onenote 2007 ( pc ),,99.95,Microsoft Word 2004,Microsoft,Word,2004,,true,software,109.99,low,Microsoft OneNote 2007,Microsoft,OneNote,2007,,False,software,99.95,low,PC,Mac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2563,0,adobe after effects 7.0 professional ( mac ),adobe,999.0,adobe flash cs3 professional ( mac ),,699.0,Adobe After Effects 7.0 Professional,Adobe,After Effects,7.0,Professional,false,video editing software,999.0,very high,Adobe Flash CS3 Professional,Adobe,Flash CS3,,Professional,false,software,699.0,high,Mac,Mac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2564,0,hoyle 4-pack 2006,encore software,19.95,world book 2006,,17.9,Hoyle 4-Pack 2006,Encore Software,Hoyle,2006,4-Pack,false,board game software,19.95,low,World Book 2006,,World Book,2006,,False,reference,17.9,low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2565,0,punch ! professional home design,punch ! software,89.99,punch software 41100 punch ! home design architectural series 18,punch software,118.99,Punch! Professional Home Design,Punch! Software,,,,False,home design software,89.99,low,Punch Software Home Design Architectural Series 18,Punch Software,Home Design Architectural Series,18,,False,software,118.99,medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2566,0,zonealarm internet security suite,zone labs,49.99,mcafee internet security suite 2007 3-user ( pc ),,89.99,ZoneAlarm Internet Security Suite,Zone Labs,,,,False,security software,49.99,low,Mcafee Internet Security Suite,McAfee,Internet Security Suite,2007,,false,security software,89.99,low,PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2567,0,adobe creative suite cs3 web standard [ mac ],adobe,999.0,adobe cs3 design standard upsell,,934.99,Adobe Creative Suite CS3 Web Standard,Adobe,Creative Suite,CS3,Web Standard,false,software,999.0,very high,Adobe Creative Suite 3 Design Standard,Adobe,Creative Suite,CS3,Design Standard,true,software,934.99,very high,,Mac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2568,0,professor teaches excel & word,individual software,19.99,individual software jce-wn5 professor teaches windows j/c,individual software,9.99,Microsoft Excel & Word,Individual Software,,,,False,software bundle,19.99,low,JCE,Individual Software,,,,False,software,9.99,low,Windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2569,1,learn to play chess with fritz and chesster ( mac ),viva media,29.99,viva media llc learn to play chess with fritz & chesster,,26.14,Fritz and Chessster,Viva Media,Chess Software,,,False,education software,29.99,low,Learn to Play Chess with Fritz & Chesster,,,,,False,educational software,26.14,low,,Mac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2570,0,math success deluxe 2007,topics entertainment,39.99,math success deluxe 2006,,12.9,Math Success Deluxe,Topics Entertainment,,2007,,False,educational software,39.99,low,Math Success Deluxe,,Math Success,2006,,False,education software,12.9,low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2571,0,steinberg cubase 4 digital audio software,steinberg,999.99,steinberg wavelab studio 6 audio editing software music production software,steinberg-media-technologies,299.95,Steinberg Cubase 4,Steinberg,Cubase,4,,False,audio software,999.99,very high,Steinberg WaveLab Studio 6,Steinberg,WaveLab Studio,6,,False,audio software,299.95,medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2572,0,the sims 2 : open for business expansion pack,aspyr media,34.99,aspyr sims 2 university expansion pack,,35.99,The Sims 2 Open for Business Expansion Pack,Aspyr Media,,,,false,video game expansion pack,34.99,low,Aspyr Sims 2 University Expansion Pack,Aspyr,Sims 2,,University Expansion Pack,false,video game expansion pack,35.99,low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2573,0,adobe creative suite cs3 design premium upsell,adobe,1599.0,adobe creative suite 3 ( cs3 ) design premium upgrade mac,,569.97,Adobe Creative Suite CS3 Design Premium,Adobe,Creative Suite,CS3,Design Premium,false,software,1599.0,high,Adobe Creative Suite 3 Design Premium,Adobe,Creative Suite,CS3,Design Premium,true,software,569.97,high,Mac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
