id,label,left_title,left_manufacturer,left_price,right_title,right_manufacturer,right_price,left_canonical_name,left_base_product,left_brand,left_version,left_edition,left_category,left_is_upgrade,left_platform,right_canonical_name,right_base_product,right_brand,right_version,right_edition,right_category,right_is_upgrade,right_platform,left_windows_version
4095,0,valuesoft tune transfer for ipod software for windows xp,valuesoft,29.95,intuit quicken basic 2007 software for windows tax & finance software,,29.95,valuesoft tune transfer,tune transfer,valuesoft,unknown,unknown,utility,False,windows,quicken basic 2007,quicken,intuit,2007,basic,finance,False,windows,
4096,0,punch ! professional home design suite,punch ! software,69.99,punch software 20100 punch ! 5 in 1 home design,punch software,35.99,punch ! home design suite,punch ! professional,punch ! software,unknown,home,design,False,unknown,punch ! 5 in 1 home design,punch,punch software,20100,home,design,False,unknown,
4097,1,palo alto business plan pro premier 2007,palo-alto-software,199.0,palo alto software bpdx palo alto business plan 2007 pro premier edition complete product business planning 1 user complete product standard pc,palo-alto-software,184.97,palo alto business plan pro premier 2007,business plan pro,palo-alto-software,2007,premier,education,False,unknown,palo alto business plan 2007 pro premier edition,business plan,palo alto software,2007,premier,utility,False,windows,
4098,0,microsoft windows vista business 32-bit for system builders,microsoft,179.99,microsoft windows vista home basic upgrade ( pc ),,99.99,windows vista business,windows vista,microsoft,vista,business,operating system,False,32-bit,windows vista home basic,windows,microsoft,vista,home basic,operating system,True,pc,
4099,1,adobe premiere elements 3.0 [ lb ],adobe,99.99,adobe premiere elements 3 video editing software for windows consumer video editing software,,99.95,premiere elements 3.0,premiere elements,adobe,3.0,elements,video editing,False,unknown,premiere elements 3,premiere elements,adobe,3,elements,video editing,False,windows,
4100,0,adobe creative suite cs3 web premium upsell [ mac ],adobe,1399.0,adobe cs3 web premium upgrade,,517.99,creative suite cs3 web premium,creative suite,adobe,cs3,web premium,design,False,mac,cs3 web premium,creative suite,adobe,cs3,web premium,design,True,unknown,
4101,0,quicken 2007 home & business,intuit,89.95,sbqb7r quicken legal business pro 2007 complete package 1 user win,,69.16,quicken home & business 2007,quicken,intuit,2007,home & business,utility,False,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,
4102,0,pdf converter professional v4 english,nuance communications inc.,99.99,web easy ( r ) professional 6,,49.99,pdf converter professional v4,pdf converter,nuance communications inc.,v4,professional,utility,False,unknown,web easy (r) professional 6,web easy,unknown,6,professional,utility,False,unknown,
4103,0,adobe cs3 design premium macosx dvd,adobe,599.0,adobe cs3 web premium,,1659.99,cs3 design premium,creative suite,adobe,cs3,premium,design,False,macosx,cs3 web premium,creative suite,adobe,cs3,web premium,design,False,unknown,
4104,0,punch ! professional home design,punch ! software,89.99,punch software professional home design platinum version 10,,99.99,punch ! professional home design,punch ! software,punch ! software,unknown,professional,utility,False,unknown,punch software professional home design platinum version 10,punch software,unknown,10,platinum,education,False,unknown,
4105,0,system care professional,avanquest,49.95,web easy ( r ) professional 6,,49.99,system care professional,system care,avanquest,unknown,professional,utility,False,unknown,web easy professional,web easy,unknown,6,professional,utility,False,unknown,
4106,0,britannica deluxe,avanquest software,29.95,photoshow deluxe,,39.92,britannica deluxe,britannica,unknown,deluxe,unknown,education,False,unknown,photoshow deluxe,photoshow,nan,deluxe,unknown,utility,False,unknown,
4107,0,acrobat professional 8 ( windows ),adobe,273.0,adobe dv rack 2.0 hd software for windows professional editing software,,499.0,acrobat professional 8,acrobat,adobe,8,professional,utility,False,windows,dv rack 2.0 hd,adobe dv rack,adobe,2.0,hd,editing,False,windows,
4108,0,printmaster 17 gold by encore software,encore software,30.66,encore software 10931 the print shop design suite proed sb cs by the print shop,,105.97,printmaster gold,printmaster,encore software,17,gold,utility,False,unknown,the print shop design suite proed sb cs,encore software 10931 the print shop design suite proed sb cs by,the print shop,unknown,proed,design,False,unknown,
4109,0,adobe illustrator cs3 upgrade [ mac ],adobe,199.0,adobe illustrator cs3 ( mac ),,599.0,illustrator cs3,creative suite,adobe,cs3,upgrade,design,True,mac,illustrator cs3,illustrator,adobe,cs3,unknown,design,False,mac,
4110,0,microsoft visual studio professional w/msdn professional 2005 renewal,microsoft software,799.0,123-00001 microsoft visual studio 2005 team test load agent complete package 1 process,,4792.85,visual studio professional 2005,visual studio,microsoft,2005,professional,office,False,windows,visual studio 2005 team test load agent complete package,visual studio,microsoft,2005,complete package 1 process,utility,False,unknown,
4111,1,peachtree by sage complete accounting 2007,sage software,269.99,sage software peachtree complete accounting 2007 software for windows tax & finance software,,249.95,peachtree complete accounting 2007,peachtree,sage software,2007,complete,accounting,False,unknown,peachtree complete accounting 2007,peachtree,sage software,2007,complete,accounting,False,windows,
4112,0,punch ! professional home design,punch ! software,89.99,resume maker professional 12,,17.95,punch ! professional home design,punch!,punch! software,unknown,professional home,education,False,unknown,resume maker professional,resume maker,unknown,12,professional,education,False,unknown,
4113,0,microsoft powerpoint 2004 ( mac ),microsoft,229.99,microsoft ( r ) mappoint ( r ) 2006,,249.99,powerpoint 2004,powerpoint,microsoft,2004,unknown,office,False,mac,mappoint 2006,mappoint,microsoft,2006,unknown,utility,False,windows,
4114,0,microspot macdraft professional ( mac ),microspot ltd.,349.99,microsoft office accounting professional 2007 ( pc ),,229.95,macdraft professional,macdraft,microspot,unknown,professional,design,False,mac,office accounting professional 2007,microsoft office,microsoft,2007,professional,office,False,windows,
4115,0,microsoft office 2004 standard ( mac ),microsoft,399.99,microsoft excel 2007 ( pc ),,229.95,office standard,office,microsoft,2004,standard,office,False,mac,microsoft excel 2007,excel,microsoft,2007,unknown,office,False,windows,
4116,0,onone plug-in suite 3 for adobe photoshop,onone software,399.95,adobe photoshop lightroom,,264.99,onone plug-in suite 3,photoshop,adobe,3,unknown,design,False,unknown,adobe photoshop lightroom,photoshop,adobe,unknown,unknown,design,False,unknown,
4117,0,adobe creative suite cs3 design standard upgrade [ mac ],adobe,399.0,adobe photoshop cs3 extended for mac upgrade,,329.99,creative suite cs3 design standard,creative suite,adobe,cs3,design standard,design,True,mac,photoshop cs3 extended,creative suite,adobe,cs3,extended,design,True,mac,
4118,0,quickbooks point-of-sale basic 6.0,intuit,799.95,quickbooks pro 2007 win,,192.26,quickbooks point-of-sale basic,quickbooks,intuit,6.0,basic,utility,False,unknown,quickbooks pro 2007,quickbooks,intuit,2007,pro,utility,False,windows,
4119,0,microsoft windows server 2003 client additional license for users-5 pack,microsoft,809.0,microsoft windows xp home edition sp2 oem,,95.99,windows server 2003 client,windows server,microsoft,2003,client,operating system,False,windows,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,
4120,0,3d home architect landscape designer v8,encore software,29.99,punch software 41100 punch ! home design architectural series 18,punch software,118.99,3d home architect landscape designer v8,3d home architect,encore software,v8,landscape designer,design,False,unknown,punch ! home design architectural series 18,punch,punch software,18,home design architectural series,utility,False,unknown,
4121,0,instant immersion translator deluxe 2.0,topics entertainment,49.99,instant immersion 33 languages,,47.36,instant immersion translator deluxe,instant immersion,topics entertainment,2.0,deluxe,utility,False,unknown,instant immersion,instant immersion,unknown,33 languages,unknown,education,False,unknown,
4122,0,norton antivirus 2007,symantec,39.99,norton antivirus 2007 3 user pack,,49.95,norton antivirus 2007,norton,symantec,2007,unknown,utility,False,windows,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,
4123,0,iriscard pro business card scanner,iris,199.99,belight business card composer,,39.99,iriscard pro,iriscan,iris,unknown,pro,utility,False,unknown,business card composer,business card composer,belight,unknown,unknown,design,False,unknown,
4124,0,adventure workshop preschool-1st grade 8th edition,encore,19.99,encore software 10590 adventure workshop preschool 1st grade 7th ed sb cs by riverdeep,,17.97,adventure workshop preschool-1st grade,encore adventure workshop,encore,8th edition,preschool-1st grade,education,False,unknown,encore software 10590 adventure workshop preschool 1st grade 7th ed sb cs,encore software,riverdeep,unknown,7th ed,education,False,unknown,
4125,0,simply put software data eliminator,simply-put-software,,simply put software llc mozy 3.0,simply-put-software-llc,43.3,simply put software data eliminator,simply-put-software,simply-put-software,unknown,unknown,utility,False,unknown,mozy 3.0,mozy,simply put software llc,3.0,unknown,utility,False,unknown,
4126,1,visual thesaurus the thinkmap inc.,csdc,39.95,csdc visual thesaurus the thinkmap inc.,,33.52,visual thesaurus,visual thesaurus,thinkmap inc.,unknown,unknown,utility,False,unknown,cscd visual thesaurus,visual thesaurus,thinkmap inc.,unknown,unknown,education,False,unknown,
4127,0,quicken legal business pro 2007,nolo press,79.99,quicken home and business 2007 ( pc ) intuit,,89.99,quicken legal business pro 2007,quicken,nolo press,2007,legal business pro,finance,False,unknown,quicken home and business 2007,quicken,intuit,2007,home and business,utility,False,windows,
4128,0,adobe acrobat 7.0 professional,adobe,449.99,web easy ( r ) professional 6,,49.99,acrobat 7.0 professional,acrobat,adobe,7.0,professional,utility,False,windows,web easy (r) professional 6,web easy,unknown,6,professional,utility,False,unknown,
4129,0,instant immersion ingles audio deluxe,topics entertainment,,instant immersion 33 languages,,47.36,instant immersion ingles audio deluxe,instant immersion,topics entertainment,unknown,deluxe,education,False,unknown,instant immersion,instant immersion,unknown,33 languages,unknown,education,False,unknown,
4130,0,netgear vpn01l vpn client software,netgear,89.99,prosafe vpn client software single user netgear inc. vpn01l,,27.78,vpn01l vpn client software,vpn01l,netgear,unknown,unknown,utility,False,unknown,prosafe vpn client software,vpn client,netgear,01l,single user,utility,False,unknown,
4131,0,instant immersion german audio,topics entertainment,,topics entertainment 40206 instant immersion german lab ( software/audiobook/workbook ) win 98 me 2000 xp/mac os 9 or x,,34.97,instant immersion german audio,instant immersion,topics entertainment,unknown,unknown,education,False,unknown,topics entertainment 40206 instant immersion german,topics entertainment 40206 instant immersion,unknown,unknown,instant immersion,education,False,"windows, mac",
4132,0,microsoft windows vista business 32-bit for system builders,microsoft,179.99,microsoft winvista bus upsa 1y acq y3 ent w/visent 66j-01685,,144.0,windows vista business,windows vista,microsoft,vista,business,operating system,False,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,
4133,0,readiris pro 11,global marketing partners,129.99,iris inc readiris pro 11 corporate edition,,430.58,readiris pro 11,readiris,readiris,11,pro,utility,False,unknown,readiris pro 11 corporate edition,readiris pro,iris inc,11,corporate,utility,False,unknown,
4134,0,backyard skateboarding,atari,,backyard soccer mls edition,,8.95,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,backyard soccer mls edition,backyard soccer,konami,mls,MLS edition,game,False,unknown,
4135,0,adobe creative suite cs3 web standard upgrade [ mac ],adobe,399.0,adobe photoshop cs3 extended for mac upgrade,,329.99,creative suite cs3 web standard,creative suite,adobe,cs3,web standard,design,True,mac,photoshop cs3 extended,creative suite,adobe,cs3,extended,design,True,mac,
4136,0,pokemon team turbo ( jewel case ),valusoft,9.99,pokemon team turbo,,7.95,pokemon team turbo,pokemon team,valusoft,unknown,unknown,utility,False,unknown,pokemon team turbo,pokemon team,unknown,unknown,unknown,education,False,unknown,
4137,0,sonicwall comprehensive gateway security suite 1 year upgrade plan 01-ssc-5845 ),sonic systems inc. .,,01-ssc-3377 sonicwall comprehensive gms 24x7 support sonicwall gms standard edition licens,,60374.4,sonicwall comprehensive gateway security suite,sonicwall comprehensive gateway security suite,sonic systems inc.,1 year,unknown,utility,True,unknown,sonicwall gms standard edition,sonicwall gms,sonicwall,unknown,standard,security,False,unknown,
4138,0,procurve vpn client software unlimited client licenses,hewlett packard,,j8779a hp procurve manager plus v. 2.0 upgrade license unlimited devices wi,,2270.06,procurve vpn client software,procurve vpn client,hewlett packard,unlimited,client licenses,utility,False,unknown,hp procurve manager plus v2.0,procurve manager plus,hp,v2.0,unlimited devices,utility,True,unknown,
