id,label,left_title,right_title,left_brand,left_productType,left_series,left_modelPartNo,left_capacity,left_formFactor,left_interfaceBus,left_keySpecs,left_kitCount,left_editionColor,right_brand,right_productType,right_series,right_modelPartNo,right_capacity,right_formFactor,right_interfaceBus,right_keySpecs,right_kitCount,right_editionColor,left_speedPerf,right_speedPerf,left_product_type,left_interface,right_product_type,right_interface,left_Brand,left_Product Type,left_Capacity,left_Interface/Bus,left_Speed/Perf,right_Brand,right_Product Type,right_Capacity,right_Interface/Bus,right_Speed/Perf
1318,1,HP DP SAS HDD 400 GB 10K 3.5 NHP,HP DP SAS HDD 400 GB 10K 3.5 NHP 5 Pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1319,1,HP Slim DVD DL145 361040-B21-B  Suitable for Wholesale,Hewlett Packard Enterprise Internal Black optical disc drive Specs 361040-B21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1320,0,Intel 1.6TB Data Centre SSD HHHL (CEM2.0) PCIe Card LN58550,Intel 540s 240GB M.2 SATA SSD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1321,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1322,0,Gigabyte GeForce GTX 1070 Mini ITX OC 8GB GDDR5,EVGA GeForce GTX 1080 8GB Founders Edition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1323,0,Kingston DDR3 4GB SO-DIMM KVR16S11S8/4 System Memory,Crucial DDR3L 4GB SO-DIMM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1324,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1325,0,"Samsung 840 EVO SSD MZ-7TE1T0BW 1TB 2.5"" SATA 6Gb/s","Samsung 840 Series SSD MZ-7TD120BW 120GB 2.5"" SATA 6Gb/s",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1326,0,Gigabyte NVIDIA GeForce GTX 1060 3GB Mini ITX OC GV-N1060IXOC-3GD,Asus GeForce GTX 1070 Ti 8GB Turbo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1327,0,HP Pavilion Desktop,HP ENVY Touchscreen Laptop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1328,1,Apple Mac Pro Desktop Computer 6-Core Intel Xeon E5 16GB Memory 256GB Flash Storage Black,Mac Pro Xeon E5 3.5GHz 256GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1329,0,Apple MacBook Air 2012 13 inch,Apple 13.3 Inch MacBook Pro 2.3GHz Intel Core i5 Silver Notebook Computer MC700LL/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1330,0,HP 36.4-GB U320 SCSI 15K SFF,HP 36.4-GB 10K FC-AL SFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1331,0,Dell Ultrabook XPS 12 Convertible,HP Spectre x360 13-ac004na 4K Convertible Laptop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1332,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1333,0,IBM 146GB 2.5 SFF SAS SSD,HP MSA2 750GB 3.5 SATA HDD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1334,0,Lenovo ThinkServer RD350 Intel Xeon E3-1220L v3 1.1GHz 8GB RAM 1TB HDD,HP RP2 Retail System 2030 Pentium J2900 2.41GHz 4GB 500GB HDD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1335,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1336,0,"Corsair Air Series SP120 PWM Quiet Edition Twin Pack, 120mm",AMD Athlon X4 870k 3.9 GHz Black Low Noise Edition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1337,0,Intel Core i7-7700 3.6GHz 8MB Smart Cache Box GB,Intel Core i7-6700 Boxed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1338,0,Intel Core i5 6600K 3.5GHz Socket LGA1151 Processor - Retail Skylake,Intel Core i5-4590 Haswell 3.3 GHz LGA 1150 Boxed Processor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1339,0,Apple iMac Desktop Computer MC813LL/A Brand Quad-Core i5 Model 27 Capacity 2.7GHz Interface Intel,Apple iMac Computer MC508LL/A Brand i3 Model 21.5 Capacity 3.06GHz Interface Core Mid 2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1340,1,HP 146 GB 6G 15K 2.5 DP SAS SSD,HP 146 GB 6G 15K 2.5 DP SAS HDD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1341,0,TP-LINK 16 Port GB Easy Smart Switch Switch TL-SG1016DE,D-Link Dgs-1210-28 24P Gb + 4X SFP Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1342,0,HP Memory 4GB (2X 2GB) PC6400 DDR2 SDRAM Kit 497765-B21,HP Memory 2GB (2x1GB) PC5300 DDR2 SDRAM Kit 408851-B21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1343,0,Startech PCIe x4 10GbE SFP+ NIC,TP-Link TL-WN781ND Wireless PCI Express Adapter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1344,0,SSD 100GB SATA 6Gb/s,HPE Read Intensive-2 - solid state drive 240 GB SATA 6Gb/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1345,0,AMD A series A8-5600K,AMD A8 series A8-7650K / 3.3 GHz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1346,0,HP 146-GB 6G 10K 2.5 SAS DP SSD EG0146FARTR 2Pack,Fujitsu 73-GB 10K 2.5 SAS MAY2073RC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1347,0,TP-Link 5-Port Fast Ethernet Desktop Switch TL-SF1005D,Kingston DataTraveler SE9H USB 32GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1348,0,Kingston DDR3 8GB PC1866 CL10 HyperX Fury,Kingston 8GB PC4-17000 260-pin DDR4 SDRAM SODIMM SODIMM (KVR21SE15D8/8),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1349,0,Corsair Vengeance LED DDR4 3000 PC-24000 64GB 4x16GB CL15 White,Corsair Vengeance LPX CMK16GX4M4B3000C15R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1350,0,Corsair Memory Vengeance Pro Series Silver 16GB DDR3 2133MHz Dual Channel Desktop LN51715 CMY16GX3M2A2133C11,Corsair Vengeance RGB CMR16GX4M2A2666C16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1351,0,Gigabyte GA-Z270M-D3H Intel Z270 Socket 1151 DDR4 Micro ATX Motherboard,Gigabyte H110M-S2H Intel H110 Socket 1151 DDR4 Micro ATX Motherboard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1352,1,Apple iMac 27 2.66GHz Quad-Core Intel Core i5 Desktop Computer,Apple iMac 27-inch 2.66GHz Quad-core i5 (Late 2009),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1353,0,Seagate ST2000NM0011 2TB 3.5 SATA 6Gb/s 7200RPM HDD,HP 454141-002 500GB 3.5 SATA 6Gb/s 7200RPM HDD 10Pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1354,0,Seagate ST1000NM0033 1TB 3.5 SATA 6Gb/s 7200RPM HDD,Seagate ST3750330NS 750GB 3.5 SATA 3Gb/s 15K RPM HDD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1355,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1356,0,HP X5450 3.0GHz ML370 G5,HP Xeon L5335 2.0GHz DL140 G3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1357,1,Apple iMac 2.8GHz - Prijzen Tweakers,Apple iMac Core i5 2.8GHz 8GB 1TB LED 21.5 Engli Apple MK442LL/A Desktop Computers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1358,0,SuperMicro CSE-842TQ-865B System Cabinet - Rack-Mountable Power On/Off Button;2X Network Activity LEDs,StarTech DisplayPort to DVI Dual Link Active Video Adapter Converter - DP DVI-D 2560x1600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1359,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1360,0,Corsair 400R ATX Mid Tower Case,NZXT Phantom 530 Full Tower Gaming Case - Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1361,0,StarTech HDMI DVI VGA USB 3.0 Type-C Gen 1 Adapter Black,StarTech DisplayPort to DVI Dual-Link Active Adapter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1362,0,Seagate ST31000340AS 1TB 7200 RPM 3.5 SATA 3G,HP 658102-001-SC G8 G9 2TB 6G 7200 RPM 3.5 SATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1363,1,"Asus ZenBook 3 UX390UA-GS042T i5-7200u 8GB 256GB SSD 12.5 W10 Blue, Gold",Asus Zenbook UX310UA-FC488T 1TB 13.3 FHD Gray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1364,0,Asus Sabertooth X99 USB 3.1 Motherboard LN64186 90MB0L00M0EAY0,Asus Intel H110M-A/M.2 Motherboard LN73766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1365,0,"HPE ProLiant DL585 (4P) OPT 848 2.2GHz Server, Intel Xeon Processor 2.20 GHz, 2M Cache, 1P, 512MB-RAM",Hewlett Packard Enterprise ProLiant BL40p Intel® Xeon™ Processor 2.20 GHz 2M 512M 1P server,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1366,0,Transcend Micro SDHC UHS-I U3 32GB Class10 Memory Card,Transcend 8GB USB Flash Drive 2.0 Memory Storage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1367,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1368,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1369,0,"HP 632429 G8 SSD MZ0LB256HCH-0A00A 256GB 2.5"" SAS SLC SSD","HP 628061 G9 HDD CC373E 3TB 3.5"" SATA 7200RPM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1370,0,Samsung 960 PRO Polaris 2TB MZ-M6P2T0bw M.2 2280 PCI-e 3.0 x4 NVMe SSD,Samsung 850 EVO MZ-N5E250BW 250GB SSD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1371,0,Apple iPad mini 4 Wi-Fi 128GB Space Gray,Apple Refurbished iPad mini 4 128GB Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1372,0,Dell Vostro 14 5000 Series Laptop,HP Spectre x360 13-ac004na 4K Convertible Laptop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1373,0,TRENDnet TEW-818DRU wireless router 802.11a/b/g/n/ac desk,Apple 6.6' Lightning to USB 2.0 Cable MD819AM/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1374,1,TP-Link AV1000 2-Port Gigabit Passthrough Powerline Starter Kit (TL-PA7020P KIT),TP-Link TL-PA7020PKIT AV1000 Powerline Starter Kit PLC with 2 Gigabit ports and plug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1375,0,Kingston 32GB DT microDuo USB 3.0,SanDisk Ultra - USB flash drive 128 GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1376,0,HP 1GB FBD PC2-5300 2X512 KIT,HP 483403-B21 4GBx2 DDR2-667 CL5 RDIMM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1377,0,Lenovo 1TB ThinkServer Gen 5 SATA 6Gb/s 7200RPM 3.5 Enterprise Easy Swap Hard Drive,SanDisk Z400s - solid state drive 256 GB SATA 6Gb/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1378,0,HP 8GB (2x4GB) PC2-5300P SDRAM Kit,HP 1GB FBD PC2-5300 2X512 KIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1379,1,HP 400-GB 10K 3.5 DP SAS HDD,HP 400-GB 10K 3.5 DP SAS HDD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1380,0,"Apple Smart Keyboard for iPad Pro 9.7""",Apple iPad Pro 12.9 Retina Display 256GB WiFi Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1381,1,HP Xeon E5506 Boxed,507825-B21 HP Xeon E5506 2.13GHz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1382,0,Corsair Dominator Platinum DDR4 3000 PC4-24000 16GB 2x8GB CL15,Corsair 16GB DDR4 Vengeance LPX 2666MHz Memory Kit for Skylake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1383,0,Kingston 4GB DDR4 CL15 HX FUR BK BK,Kingston Fury Black 64GB (4x16GB) DDR4-2400 C15 Kit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1384,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1385,0,Asus H81M-PLUS Intel H81 DDR3 Micro ATX Motherboard Socket 1150,ASUS PRIME Z270M-PLUS LGA1151 Intel Z270 DDR4 SATA 3 microATX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1386,0,Gigabyte Radeon RX 550 D5 2G,DUAL-RX460-O2G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1387,1,Seagate IronWolf Pro 8TB SATA 6Gb/s 7200RPM HDD 256MB Cache,Seagate IronWolf Pro 8TB SATA 6Gb/s 7200RPM HDD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1388,1,Crucial 8GB DDR3 SDRAM UDIMM CT102464BD186D,Crucial RAM Module - 8 GB DDR3 SDRAM 1866 MHz DDR3-14900/PC3-14900 1.35 V Non-ECC Unbuffered CL13 240-pin DIMM  | CT102464BD186D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1389,0,HP ML350T G4p Xeon 3.2GHz 512MB 356816-001,DL145 G2 Opt 2.6GHz 1MB 2GB 80GB 411095-001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1390,0,Lenovo ThinkPad 512GB PCIe NVMe M.2 SSD,Transcend SSD370 256GB SATA 6Gb/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1391,1,HyperX Fury Black 16GB DDR4-2400MHZ CL15,Kingston Fury Black 16GB (1x16GB) DDR4-2400 PC4-19200C15 Single Channel Module,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1392,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1393,0,HyperX Fury 64Go DDR4-2133 CL15 (4x16GB),Corsair Vengeance LPX Black 64GB DDR4-2666 CL16 (4x16GB) Kit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1394,0,"Apple MacBook Pro 15.4"" 2.5GHz Intel Core i7 Laptop","Apple MacBook Pro 13.3"" 2.3GHz Intel Core i5 Dual-Core Notebook",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1395,0,StarTech.com Cooler Replacement for Processor HP Desktop DVD Drive Unit G2 9 5 es,Apple Mac Mini i5 2.6GHZ/8GB/1TB es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1396,0,"Samsung 750 EVO SSD MZ-750500BW 500GB 2.5"" SATA 6Gb/s","Samsung 750 Evo SSD Series 120GB SATA3 2.5"" SATA 6Gb/s",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1397,0,Intel i3 7350K 4.20GHz LGA1151 CPU,Intel i7 6900K Broadwell Extreme Unlocked CPU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1398,0,AMD A series A8-5600K,AMD FX-6300 Six Core 3.5/4.1GHZ Processor AM3+ 14MB Cache 95W Retail Box,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1399,0,Intel Core i5 4670 Haswell Processor LN50788 BX80646I54670,B Grade Intel Core i5-3570 3.40GHz Ivybridge Socket LGA1155 Processor 77W Retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1400,0,Apple iMac 27 3.5GHz Quad-core i7 (Late 2013) ME089LL/A,Apple iMac 27 3.4GHz Quad-core i7 (Late 2012) MD096LL/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401,0,Corsair Vengeance LPX DDR4 2666MHz RAM Kit 64GB (4x16GB) LN69002,Corsair Vengeance LPX DDR4 2400MHz Kit 16GB (2x8GB) CMK16GX4M2A24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1402,0,HP 72.8-GB 10K FC-AL HDD MDL:238921-B21,HP 72.8-GB 10K FC-AL HDD MDL:359461-001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1403,0,Speck SmartShell Notebook Case for MacBook Pro 13 without TB - Speck Sleeve/Shuttle 90207-5636,"Apple MacBook Air (13-inch, Mid 2012)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1404,0,Apple iMac - Core i5 2.8GHz 8GB 1TB LED 21.5in,Apple iMac - 2.7GHz Intel Quad-Core i5 21.5in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1405,0,Kingston Ultimate SDXC 128GB,SanDisk Ultra SDHC 16GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1406,0,"Western Digital MyCloud 4TB Desktop HDD, 4000 GB, SATA 6Gb/s, 5400RPM, 1TB, 3.5""",HDD PURP 1TB 3.5 SATA3 64 MB 5400 5400 RPM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1407,0,HP 14 Topload Slim Signature HP Store Sweden 35.5 cm,HP ProBook 440 G4 Notebook PC HP Store Deutschland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1408,0,HP 146-GB U320 SCSI 15K HDD,HP 72-GB 3G 15K 2.5 SAS HDD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1409,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1410,0,HP Xeon E5506 2.13GHz DL380 G6,HP Xeon X3210 2.13GHz DL120 G5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1411,0,Kingston HyperX Fury Blue DDR3 1600 4GB CL10,Corsair Vengeance SODIMM 8GB (2x4GB) DDR3 PC3-12800C9 1600MHz Kit (CMSX8GX3M2A1600C9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1412,0,Solid State Drive HDD SSD,Intel Data Center S3610 Solid State Drive SSD LN62728 800GB 2.5Inch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1413,0,TP-Link TL-WDN4800 PCI-Express x1 802.11a/b/g/n Wi-Fi Adapter (TL-WDN4800),TP-Link TL-PA7020PKIT AV1000 Powerline Starter Kit PLC with 2 Gigabit ports,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1414,0,HP Wide Ultra3 SCSI Adapter B21,HP Smart Array 3200 Controller B21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1415,1,TRENDnet TEW-818DRU wireless router,TRENDnet TEW-818DRU wireless router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1416,1,HP Pavilion 570-p060na Desktop,HP Pavilion 570-p060na Desktop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1417,1,Corsair 4GB DDR3 1066MHz PC3-8500 SODIMM Memory Module,Corsair Memory 4GB DDR3 SO-DIMM PC3-8500 (1066) Dual Channel Laptop LN26795 - CM3X4GSD1066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1418,0,HP Xeon 550MHz 1MB 1GB PL 8500R (2) 323450-001,HP Xeon X3210 2.13GHz DL120 G5 455035-B22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1419,0,HP 100-GB 2.5 SATA SSD,Seagate 750-GB 3.5 3G SATA HDD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1420,0,Western Digital My Cloud WDBCTL0030HWT NAS server 3 TB HDD,Synology DS1517+ 8GB ram Server,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1421,0,HP 1GB 266MHz DDR PC2100 RAM Kit,HP 4GB (1x4GB) PC3-10600 RDIMM RAM Kit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1422,1,HP 72GB 15K 3.5 DP SAS SSD,HP 72GB 15K 3.5 DP SAS HDD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423,0,"Intel Data Center S3610 SSDSC2BX800G401 800GB 2.5"" SATA 6Gb/s",Intel 540S Series SSDSCKKW240H6X1 240GB SATA 6Gb/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1424,1,"Samsung 850 Pro SSD MZ-7KE512BW 512GB 2.5"" SATA 6Gb/s",Samsung 850 PRO 512GB MZ-7KE512BW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1425,0,HPE Smart Array P421/2GB with FBWC - storage controller SATA 6Gb/s HPE 6Gb/s 631674-B21 RAID Controllers,HP Smart Array P600/512 Controller 432103-B21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1426,0,SanDisk Extreme Pro Compact Flash 160MB/s 32GB,Kingston 64GB SDHC/SDXC UHS-I U1 Class 10 Flash Memory Card,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1427,1,Asrock 990fx Killer Am3+ Atx Motherboard Sata 6gb/s,Asrock Fatal1ty 990fx Killer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1428,0,Intel Xeon 2.8GHz 1GB (2P) BL20P G2 359557-B21,Intel Xeon 3.2GHz 2M (2P) BL20P G2 359031-B21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1429,0,Western Digital Green 120GB 2.5 SSD WDS120G1G0A,WD Blue 1TB 2.5 SSD WDS100T1B0A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1430,1,Intel 1.2TB SSD Add-in Card PCIe 3.0 LN58548 SSDPEDME012T401,Intel SSD DC P3600 Series 1.2TB PCIe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1431,1,Intel Core i5-7600K 3.8GHz 6MB Smart Cache Box GB,Intel Core i5 7600K Unlocked Kaby Lake Desktop Processor CPU Processor CPU LN76877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1432,0,HP LaserJet Enterprise 700 Color MPF M775z+,HP ProBook 440 G4 Notebook PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1433,1,Gigabyte GA-990XA-UD3 AMD 990X AM3+ ATX DDR3 3PCI-E16 2PCI-E1 2PCI SLI SATA3 USB3.0 Motherboard Motherboard,Gigabyte GA-990XA-UD3 ATX AM3+ Motherboard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1434,0,Microsoft Surface Pro 5th Gen i5 8GB 256GB SSD Platinum,ASUS Zenbook UX490UA-BE029T i5-7200U 2.5GHz 8GB 256GB SSD 14' FHD WIFI AC Blue Aluminum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1435,0,Crucial DDR3 8GB CT102464BD186D System Memory (RAM),Crucial 4GB PC3-12800 DDR3 SDRAM DIMM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1436,0,Kingston HyperX Fury 32Go 2400 MHz DDR4-2400 CL14 Kit 2x16GB Black,Kingston HyperX Fury black HX421C14FBK4/64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1437,0,Crucial DDR3 8GB DIMM 204,Corsair Vengeance 8GB (1x8GB) DDR3 PC3-12800C10 1600MHz Single Channel Module CMZ8GX3M1A1600C10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1438,1,Samsung 850 EVO SSD MZ-75E1T0BW 1TB,Samsung SSD 850 EVO 1TB SATA 6Gb/s 1TB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1439,0,HP ML370T G3 Xeon 3.06GHz 512k 310590-001,HP Intel Xeon MP 2.2GHz DL560 DL560 346919-001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1440,0,Kingston DataTraveler microDuo 3C SSD 32GB USB 3.1,DataTraveler microDuo USB 3.1 16GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1441,0,HP G8 G9 3TB 7200RPM 3.5 SATA SC,HP 500GB 7200RPM 3.5 SATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1442,1,AMD A4-7300 3.80GHz Dual Core Processor with Radeon HD 8470D Graphics FM2+ Socket AD7300OKHLBOX,FM2 A4 7300 2Core 4Ghz 1Mb Radeon HD8470D 65W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1443,0,Corsair CMU32GX4M2C3000C15R,Corsair Vengeance RGB 16GB (2x8GB) DDR4-2666 C16 Kit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1444,0,NZXT Source S340 Elite Black,Corsair Carbide 400Q V2 Quiet Desktop Gaming PC Computer Case,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1445,0,Gigabyte Brix GB-BKI5HA-7200 i5-7200U SSD FreeDOS HP Pro x2 612 G1 1.6GHz i5-4202Y 12.5 1920x1080 Pixels Screen,Microsoft Surface Pro Core i5-7300U 8GB 256GB SSD BT W10P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1446,0,HP 400-GB 10K 3.5 SAS HDD,HP 72-GB 15K 3.5 SAS HDD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1447,1,HP Internal Port 347786-B21,347786-B21 HP 64/133 2-Ports Int PCI-X HBA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1448,0,Dell UltraSharp U2414H Monitor 23.8 inch 1920x1080 IPS,InFocus BigTouch INF5711 All-in-One Core i7 2.5 GHz 8GB 120GB Touchscreen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1449,0,HP Workstation Z440 - MT Xeon E5-1630V4 16GB 1TB W9Z09UT,Intel Processor Xeon E5-2683 v4 2.1GHz 40MB 120W (BX80660E52683V4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1450,0,AMD Athlon X4 870k Quad-core 3.90 GHz Processor - Socket FM2+ Retail Pack,AMD FX 6350 Six Core Processor - LN50770 FD6350FRHKBOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
