id,label,name_left,name_right,addr_left,addr_right,city_left,city_right,phone_left,phone_right,type_left,type_right,class_left,class_right,left_canonical_name,left_standardized_address,left_standardized_city,left_standardized_phone,left_standardized_class,left_standardized_cuisine,right_canonical_name,right_standardized_address,right_standardized_city,right_standardized_phone,right_standardized_class,right_standardized_cuisine
371,1,` hotel bel-air ',` bel-air hotel ',' 701 stone canyon rd. ',' 701 stone canyon rd. ',` bel air ',` bel air ',310/472 -1211,310-472-1211,californian,californian,2,2,hotel bel-air,701 stone canyon road,bel air,3104721211,unknown,californian,bel-air hotel,701 stone canyon road,Bel Air,3104721211,2,californian
372,0,bistro,` palace court ',' 3400 las vegas blvd. s ',' 3570 las vegas blvd. s. ',` las vegas ',` las vegas ',702/791 -7111,702-731-7110,continental,` french ( new ) ',429,70,bistro,3400 las vegas blvd s,Las Vegas,7027917111,unknown,continental,palace court,3570 las vegas blvd south,las vegas,7027317110,unknown,french
373,0,` ralph \ 's diner ',` monte carlo ',' 3000 las vegas blvd. s ',' 3145 las vegas blvd. s. ',` las vegas ',` las vegas ',702/732 -6330,702-733-4524,` coffee shops/diners ',` french ( new ) ',448,665,ralphs diner,3000 las vegas boulevard south,las vegas,7027326330,unknown,coffee shops/diners,monte carlo,3145 las vegas boulevard south,Las Vegas,7027334524,unknown,french
374,0,` bistro roti ',` bistro the ',' 155 steuart st. ','56 e. andrews dr. nw ',` san francisco ',atlanta,415/495 -6500,404-231-5733,french,` french bistro ',457,679,bistro roti,155 stuart street,San Francisco,4154956500,unknown,french,bistro the,56 east andrews drive northwest,Atlanta,4042315733,unknown,french bistro
375,0,` taste of new orleans ',` ritz-carlton cafe ( atlanta ) ',' 889 w. peachtree st. ',' 181 peachtree st. ',atlanta,atlanta,404/874 -5535,404-659-0400,southern,` american ( new ) ',421,711,taste of new orleans,889 west peachtree street,Atlanta,4048745535,unknown,southern,ritz-carlton cafe,181 peachtree street,Atlanta,4046590400,unknown,american
376,0,` hong kong flower lounge ',` khan toke thai house ',' 5322 geary blvd. ',' 5937 geary blvd. ',` san francisco ',` san francisco ',415/668 -8998,415-668-6654,asian,thai,480,103,hong kong flower lounge,5322 geary blvd.,San Francisco,4156688998,unknown,asian,khan toke thai house,5937 geary blvd.,San Francisco,4156686654,unknown,thai
377,0,posto,` sushi nozawa ',' 14928 ventura blvd. ',' 11288 ventura blvd. ',` sherman oaks ',` studio city ',818/784 -4400,818-508-7017,italian,japanese,156,595,posto,14928 ventura blvd.,Sherman Oaks,8187844400,unknown,italian,sushi nozawa,11288 ventura boulevard,Studio City,8185087017,unknown,japanese
378,0,` binion \ 's coffee shop ',` second street grill ',' 128 fremont st. ',' 200 e. fremont st. ',` las vegas ',` las vegas ',702/382 -1600,702-385-6277,` coffee shops/diners ',` pacific rim ',428,71,binions coffee shop,128 fremont street,las vegas,7023821600,unknown,coffee shops/diners,second street grill,200 e fremont street,Las Vegas,7023856277,unknown,pacific rim
379,0,` mary mac \ 's tea room ',` java jive ',' 224 ponce de leon ave. ',' 790 ponce de leon ave. ',atlanta,atlanta,404/876 -1800,404-876-6161,southern,` coffee shops ',86,698,mary mac s tea room,224 ponce de leon avenue,Atlanta,4048761800,unknown,southern,java jive,790 ponce de leon avenue,Atlanta,4048766161,unknown,coffee shops
380,0,` le colonial ',` tommy \ 's ',' 8783 beverly blvd. ',' 2575 beverly blvd. ',` los angeles ',la,310/289 -0660,213-389-9060,asian,hamburgers,144,598,le colonial,8783 beverly blvd.,Los Angeles,3102890660,unknown,asian,tommys,2575 beverly boulevard,la,2133899060,unknown,hamburgers
381,1,picholine,picholine,'35 w. 64th st. ','35 w. 64th st. ',` new york ',` new york city ',212/724 -8585,212-724-8585,mediterranean,mediterranean,53,53,picholine,35 w 64th street,New York,2127248585,unknown,mediterranean,picholine,35 w. 64th street,New York City,2127248585,unknown,mediterranean
382,0,vong,oceana,' 200 e. 54th st. ','55 e. 54th st. ',` new york ',` new york city ',212/486 -9592,212-759-5941,american,seafood,373,50,vong,200 e 54th street,New York,2124869592,unknown,american,oceana,55 east 54th street,New York City,2127595941,50,seafood
383,0,carta,` cafe flore ',' 1772 market st. ',' 2298 market st. ',` san francisco ',` san francisco ',415/863 -3516,415-621-8579,american,californian,465,722,carta,1772 market street,San Francisco,4158633516,unknown,american,cafe flore,2298 market street,San Francisco,4156218579,unknown,californian
384,0,mikado,` tre visi ',' 3400 las vegas blvd. s ',' 3799 las vegas blvd. s. ',` las vegas ',` las vegas ',702/791 -7111,702-891-7331,asian,italian,446,674,mikado,3400 las vegas blvd s,Las Vegas,7027917111,unknown,asian,tre visi,3799 las vegas blvd s,Las Vegas,7028917331,unknown,italian
385,0,eclipse,patina,' 8800 melrose ave. ',' 5955 melrose ave. ',` los angeles ',` los angeles ',310/724 -5959,213-467-1108,californian,californian,132,16,eclipse,8800 melrose avenue,Los Angeles,3107245959,unknown,californian,patina,5955 melrose avenue,los angeles,2134671108,16,californian
386,0,` cafe roma ','em eril \ 's new orleans fish house ',' 3570 las vegas blvd. s ',' 3799 las vegas blvd. s. ',` las vegas ',` las vegas ',702/731 -7547,702-891-7374,` coffee shops/diners ',seafood,433,659,cafe roma,3570 las vegas blvd s,las vegas,7027317547,unknown,coffee shops,em eril s new orleans fish house,3799 las vegas blvd south,las vegas,7028917374,unknown,seafood
387,0,` pano \ 's and paul \ 's ',riviera,' 1232 w. paces ferry rd. ',' 519 e. paces ferry rd. ',atlanta,atlanta,404/261 -3662,404-262-7112,international,mediterranean,88,712,pano s and paul s,1232 w paces ferry road,Atlanta,4042613662,unknown,international,riviera,519 e paces ferry road,atlanta,4042627112,unknown,mediterranean
388,0,` monkey bar ',aquavit,'60 e. 54th st. ','13 w. 54th st. ',` new york ',` new york city ',212/838 -2600,212-307-7311,american,scandinavian,308,24,monkey bar,60 e street,new york,2128382600,unknown,american,aquavit,13 w. 54th street,New York City,2123077311,unknown,scandinavian
389,0,'em press court ',` coyote cafe ( las vegas ) ',' 3570 las vegas blvd. s ',' 3799 las vegas blvd. s. ',` las vegas ',` las vegas ',702/731 -7888,702-891-7349,asian,southwestern,438,68,em press court,3570 las vegas blvd south,Las Vegas,7027317888,unknown,asian,coyote cafe,3799 las vegas blvd s,Las Vegas,7028917349,unknown,southwestern
390,0,` virgil \ 's ',` island spice ',' 152 w. 44th st. ',' 402 w. 44th st. ',` new york ',` new york city ',' 212 / 921-9494 ',212-765-1737,american,caribbean,66,37,virgils,152 w 44th street,new york,2129219494,unknown,american,island spice,402 w 44th street,new york city,2127651737,unknown,caribbean
391,1,` campton place ',` campton place ',' 340 stockton st. ',' 340 stockton st. ',` san francisco ',` san francisco ',415/955 -5555,415-955-5555,american,` american ( new ) ',98,98,campton place,340 stockton street,San Francisco,4159555555,unknown,american,campton place,340 stockton street,San Francisco,4159555555,unknown,american
392,0,` dante \ 's down the hatch buckhead ',` la grotta ',' 3380 peachtree rd. ',' 2637 peachtree rd. ne ',atlanta,atlanta,404/266 -1600,404-231-1368,continental,italian,393,85,dante-s-down-the-hatch-buckhead,3380 peachtree road,Atlanta,4042661600,unknown,continental,la grotta,2637 peachtree road northeast,Atlanta,4042311368,unknown,italian
393,0,` luna si ',` la grotta ',' 1931 peachtree rd. ',' 2637 peachtree rd. ne ',atlanta,atlanta,404/355 -5993,404-231-1368,continental,italian,405,85,luna si,1931 peachtree road,Atlanta,4043555993,unknown,continental,la grotta,2637 peachtree road ne,atlanta,4042311368,unknown,italian
394,0,` circus circus ',` palace court ',' 2880 las vegas blvd. s ',' 3570 las vegas blvd. s. ',` las vegas ',` las vegas ',702/734 -0410,702-731-7110,buffets,` french ( new ) ',437,70,circus circus,2880 las vegas boulevard south,las vegas,7027340410,unknown,buffets,palace court,3570 las vegas blvd s,las vegas,7027317110,unknown,french
395,0,'21 club ',` la grenouille ','21 w. 52nd st. ',' 3 e. 52nd st. ',` new york ',` new york city ',212/582 -7200,212-752-1495,american,` french ( classic ) ',23,623,21 club,21 w 52nd street,new york,2125827200,unknown,american,la grenouille,3 e 52nd street,New York City,2127521495,unknown,french
396,0,` border grill ',` island spice ',' 4th st. ',' 402 w. 44th st. ',` los angeles ',` new york city ',310/451 -1655,212-765-1737,mexican,caribbean,116,37,border grill,4th street,Los Angeles,3104511655,unknown,mexican,island spice,402 west 44th street,new york city,2127651737,unknown,caribbean
397,0,palisades,abruzzi,' 1829 peachtree rd. ',' 2355 peachtree rd. ne ',atlanta,atlanta,404/350 -6755,404-261-8186,continental,italian,410,74,palisades,1829 peachtree road,Atlanta,4043506755,unknown,continental,abruzzi,2355 peachtree road northeast,Atlanta,4042618186,unknown,italian
398,0,` bally \ 's big kitchen ',` steak house the ',' 3645 las vegas blvd. s ',' 2880 las vegas blvd. s. ',` las vegas ',` las vegas ',702/739 -4111,702-734-0410,buffets,steakhouses,424,72,bally s big kitchen,3645 las vegas boulevard south,Las Vegas,7027394111,unknown,buffets,steak house,2880 las vegas boulevard south,Las Vegas,7027340410,unknown,steakhouses
399,0,` california culinary academy ',` wa-ha-ka oaxaca mexican grill ',' 625 polk st. ',' 2141 polk st. ',` san francisco ',` san francisco ',415/771 -3500,415-775-1055,french,mexican,463,752,california culinary academy,625 polk street,San Francisco,4157713500,unknown,french,wa-ha-ka oaxaca mexican grill,2141 polk street,San Francisco,4157751055,unknown,mexican
400,0,` le madri ',` les celebrites ',' 168 w. 18th st. ',' 155 w. 58th st. ',` new york ',` new york city ',212/727 -8022,212-484-5113,italian,` french ( classic ) ',289,42,le madri,168 w 18th street,New York,2127278022,unknown,italian,les celebrites,155 west 58th street,New York City,2124845113,unknown,french
401,0,palisades,` ritz-carlton dining room ( buckhead ) ',' 1829 peachtree rd. ',' 3434 peachtree rd. ne ',atlanta,atlanta,404/350 -6755,404-237-2700,continental,` american ( new ) ',410,90,palisades,1829 peachtree road,atlanta,4043506755,unknown,continental,ritz-carlton dining room,3434 peachtree road ne,atlanta,4042372700,unknown,american
402,0,` ralph \ 's diner ',` steak house the ',' 3000 las vegas blvd. s ',' 2880 las vegas blvd. s. ',` las vegas ',` las vegas ',702/732 -6330,702-734-0410,` coffee shops/diners ',steakhouses,448,72,ralphs diner,3000 las vegas boulevard south,Las Vegas,7027326330,unknown,coffee shops/diners,steak house,2880 las vegas blvd south,las vegas,7027340410,unknown,steakhouses
403,1,toulouse,toulouse,' b peachtree rd. ',' 293-b peachtree rd. ',atlanta,atlanta,404/351 -9533,404-351-9533,french,` french ( new ) ',92,92,toulouse,b peachtree road,Atlanta,4043519533,unknown,french,toulouse,293 peachtree road,Atlanta,4043519533,unknown,french
404,0,` bugsy \ 's diner ',` monte carlo ',' 3555 las vegas blvd. s ',' 3145 las vegas blvd. s. ',` las vegas ',` las vegas ',702/733 -3111,702-733-4524,` coffee shops/diners ',` french ( new ) ',431,665,bugsys diner,3555 las vegas boulevard south,Las Vegas,7027333111,unknown,coffee shops/diners,monte carlo,3145 las vegas blvd south,Las Vegas,7027334524,unknown,french
405,0,` two two two ',` edison cafe ',' 222 w. 79th st. ',' 228 w. 47th st. ',` new york ',` new york city ',212/799 -0400,212-840-5000,american,diners,368,611,two two two,222 w. 79th street,New York,2127990400,unknown,american,edison cafe,228 w 47th street,New York City,2128405000,unknown,unknown
406,0,` coyote cafe ',` michael \ 's ( las vegas ) ',' 3799 las vegas blvd. s ',' 3595 las vegas blvd. s. ',` las vegas ',` las vegas ',702/891 -7349,702-737-7111,southwestern,continental,68,664,coyote cafe,3799 las vegas blvd s,Las Vegas,7028917349,unknown,southwestern,michaels,3595 las vegas blvd south,las vegas,7027377111,unknown,continental
407,0,` des alpes ',` carmine \ 's ',' 732 broadway ',' 2450 broadway ',` san francisco ',` new york city ',415/788 -9900,212-362-2200,french,italian,468,28,des alpes,732 broadway,San Francisco,4157889900,unknown,french,carmine s,2450 broadway,New York City,2123622200,unknown,italian
408,0,` steak house ',` sterling brunch ',' 2880 las vegas blvd. s ',' 3645 las vegas blvd. s. ',` las vegas ',` las vegas ',702/734 -0410,702-739-4651,` steak houses ',eclectic,72,673,steak house,2880 las vegas boulevard south,las vegas,7027340410,unknown,steak,sterling brunch,3645 las vegas boulevard south,Las Vegas,7027394651,unknown,eclectic
409,0,` dining room ritz-carlton buckhead ',` white house restaurant ',' 3434 peachtree rd. ',' 3172 peachtree rd. ne ',atlanta,atlanta,404/237 -2700,404-237-7601,international,diners,90,719,dining room ritz-carlton buckhead,3434 peachtree road,Atlanta,4042372700,unknown,international,white house restaurant,3172 peachtree road ne,atlanta,4042377601,unknown,diners
410,1,` mary mac \ 's tea room ',` mary mac \ 's tea room ',' 224 ponce de leon ave. ',' 224 ponce de leon ave. ',atlanta,atlanta,404/876 -1800,404-876-1800,southern,southern/soul,86,86,mary macs tea room,224 ponce de leon avenue,Atlanta,4048761800,unknown,southern,mary mac s tea room,224 ponce de leon avenue,Atlanta,4048761800,unknown,southern/soul
411,0,` morton \ 's ',patina,' 8764 melrose ave. ',' 5955 melrose ave. ',` los angeles ',` los angeles ',310/276 -5205,213-467-1108,american,californian,148,16,morton s,8764 melrose avenue,los angeles,3102765205,unknown,american,patina,5955 melrose avenue,Los Angeles,2134671108,unknown,californian
412,1,` rex il ristorante ',` rex il ristorante ',' 617 s. olive st. ',' 617 s. olive st. ',` los angeles ',` los angeles ',213/627 -2300,213-627-2300,italian,` nuova cucina italian ',19,19,rex il ristorante,617 s olive street,los angeles,2136272300,unknown,italian,rex il ristorante,617 south olive street,Los Angeles,2136272300,unknown,italian
413,1,` uncle nick \ 's ',` uncle nick \ 's ',' 747 9th ave. between 50th and 51st sts . ',' 747 ninth ave. ',` new york ',` new york city ',212/315 -1726,212-245-7992,mediterranean,greek,64,64,uncle nick,747 9th avenue between 50th and 51st streets,New York,2123151726,unknown,mediterranean,uncle nick's,747 ninth avenue,New York City,2122457992,unknown,greek
414,0,` ralph \ 's diner ',` chin \ 's ',' 3000 las vegas blvd. s ',' 3200 las vegas blvd. s. ',` las vegas ',` las vegas ',702/732 -6330,702-733-8899,` coffee shops/diners ',chinese,448,67,ralphs diner,3000 las vegas boulevard south,Las Vegas,7027326330,unknown,coffee shops/diners,chins,3200 las vegas blvd s,Las Vegas,7027338899,unknown,chinese
415,0,` le madri ',` san francisco bbq ',' 168 w. 18th st. ',' 1328 18th st. ',` new york ',` san francisco ',212/727 -8022,415-431-8956,italian,thai,289,744,le madri,168 w 18th street,new york,2127278022,unknown,italian,san francisco bbq,1328 18th street,San Francisco,4154318956,unknown,thai
416,0,` pano \ 's and paul \ 's ',` hedgerose heights inn the ',' 1232 w. paces ferry rd. ',' 490 e. paces ferry rd. ne ',atlanta,atlanta,404/261 -3662,404-233-7673,international,continental,88,82,pano s and paul s,1232 w paces ferry road,atlanta,4042613662,unknown,international,hedgerose heights inn,490 e paces ferry road ne,atlanta,4042337673,unknown,continental
417,0,` ernie \ 's ',` rae \ 's ',' 2150 broadway between 75th and 76th sts . ',' 2901 pico blvd. ',` new york ',` santa monica ',212/496 -1588,310-828-7937,american,diners,234,589,ernies,2150 broadway between 75th and 76th streets,New York,2124961588,unknown,american,rae's,2901 pico boulevard,Santa Monica,3108287937,unknown,diners
418,0,` chin \ 's ','em eril \ 's new orleans fish house ',' 3200 las vegas blvd. s ',' 3799 las vegas blvd. s. ',` las vegas ',` las vegas ',702/733 -8899,702-891-7374,asian,seafood,67,659,chins,3200 las vegas blvd south,Las Vegas,7027338899,unknown,asian,em erils new orleans fish house,3799 las vegas boulevard south,las vegas,7028917374,unknown,seafood
419,0,` carnival world ',` fiore rotisserie & grille ',' 3700 w. flamingo rd. ',' 3700 w. flamingo rd. ',` las vegas ',` las vegas ',702/252 -7777,702-252-7702,buffets,italian,435,660,carnival world,3700 w flamingo road,Las Vegas,7022527777,unknown,buffets,fiore rotisserie & grille,3700 w flamingo road,Las Vegas,7022527702,unknown,italian
420,0,` moose \ 's ',` joe \ 's ',' 1652 stockton st. ',' 1023 abbot kinney blvd. ',` san francisco ',venice,415/989 -7800,310-399-5811,mediterranean,` american ( new ) ',498,560,moose s,1652 stockton street,san francisco,4159897800,unknown,mediterranean,joe s,1023 abbot kinney blvd.,Venice,3103995811,unknown,american
421,0,` the palm ',jiraffe,' 9001 santa monica blvd. ',' 502 santa monica blvd ',` los angeles ',` santa monica ',310/550 -8811,310-917-6671,american,californian,15,558,the palm,9001 santa monica blvd.,los angeles,3105508811,unknown,american,jiraffe,502 santa monica boulevard,Santa Monica,3109176671,unknown,californian
422,0,swingers,` koo koo roo ',' 8020 beverly blvd. ',' 8393 w. beverly blvd. ',` los angeles ',la,213/653 -5858,213-655-9045,american,chicken,164,567,swingers,8020 beverly blvd.,Los Angeles,2136535858,unknown,american,koo koo roo,8393 w beverly blvd,la,2136559045,unknown,chicken
