id,label,left_Song_Name,left_Artist_Name,left_Album_Name,left_Genre,left_Price,left_CopyRight,left_Time,left_Released,left_has_featured_artists,left_featured_artists,left_is_remix,left_remix_type,left_album_type,left_is_explicit,left_primary_genre,left_secondary_genres,left_duration_seconds,left_release_year,left_record_label,left_normalized_song_core,left_normalized_artist_core,right_Song_Name,right_Artist_Name,right_Album_Name,right_Genre,right_Price,right_CopyRight,right_Time,right_Released,right_has_featured_artists,right_featured_artists,right_is_remix,right_remix_type,right_album_type,right_is_explicit,right_primary_genre,right_secondary_genres,right_duration_seconds,right_release_year,right_record_label,right_normalized_song_core,right_normalized_artist_core,left_core_identity,left_metadata_block,left_weighted_text,right_core_identity,right_metadata_block,right_weighted_text
193,0,Second Chance ( Live Acoustic from Kansas City ),Shinedown,Somewhere In the Stratosphere ( Live ),"Rock , Music , Metal , Alternative , Hard Rock",$ 1.29,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,5:06,18-Apr-11,False,[],False,<NULL>,album,False,rock,"['music', 'metal', 'alternative', 'hard rock']",306,0,<NULL>,second chance,shinedown,Times Like These ( Live Acoustic From Kansas City ),Shinedown,Somewhere In The Stratosphere,Rock,$ 1.29,( C ) 2005 MCA Nashville,4:07,"April 18 , 2011",False,[],False,<NULL>,album,False,rock,[],247,2011,<NULL>,times like these,shinedown,Second Chance ( Live Acoustic from Kansas City ) second chance 5:06,306 Somewhere In the Stratosphere ( Live ) rock <NULL> [] 18-Apr-11 $ 1.29 album False False,Second Chance ( Live Acoustic from Kansas City ) Second Chance ( Live Acoustic from Kansas City ) second chance second chance 5:06 Somewhere In the Stratosphere ( Live ) rock,Times Like These ( Live Acoustic From Kansas City ) times like these 4:07,"247 Somewhere In The Stratosphere rock <NULL> [] April 18 , 2011 $ 1.29 album False False",Times Like These ( Live Acoustic From Kansas City ) Times Like These ( Live Acoustic From Kansas City ) times like these times like these 4:07 Somewhere In The Stratosphere rock
499,0,Faith In Love,Reba McEntire & Rascal Flatts,Reba Duets,"Country , Music , Honky Tonk , Contemporary Country",$ 1.29,"‰ ãÑ 2007 MCA Nashville , a Division of UMG Recordings , Inc.",3:47,18-Sep-07,False,[],False,<NULL>,album,False,country,"['music', 'honky tonk', 'contemporary country']",227,0,<NULL>,faith in love,reba mcentire & rascal flatts,Love Needs A Holiday,Reba McEntire,Reba # 1 's,"Country , Contemporary Country",$ 0.99,"( C ) 2005 MCA Nashville , a Division of UMG Recordings , Inc.",3:13,"November 22 , 2005",False,[],False,<NULL>,album,False,country,['contemporary country'],193,2005,<NULL>,love needs a holiday,reba mcentire,Faith In Love faith in love 3:47,227 Reba Duets country <NULL> [] 18-Sep-07 $ 1.29 album False False,Faith In Love Faith In Love faith in love faith in love 3:47 Reba Duets country,Love Needs A Holiday love needs a holiday 3:13,"193 Reba # 1 's country <NULL> [] November 22 , 2005 $ 0.99 album False False",Love Needs A Holiday Love Needs A Holiday love needs a holiday love needs a holiday 3:13 Reba # 1 's country
100,0,The Whisperer ( feat . Sia ),David Guetta,Listen,"Dance , Music , Electronic , House , Rock , French Pop",$ 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved",3:54,24-Nov-14,False,[],False,<NULL>,album,False,dance,"['music', 'electronic', 'house', 'rock', 'french pop']",234,0,what a music ltd,the whisperer,david guetta,Goodbye Friend ( feat . The Script ),David Guetta,Listen ( Deluxe ),Dance & Electronic,$ 1.29,2015 If Moving Your Mine,3:49,"November 24 , 2014",False,[],False,<NULL>,album,False,dance & electronic,[],229,2014,<NULL>,goodbye friend,david guetta,The Whisperer ( feat . Sia ) the whisperer 3:54,234 Listen dance <NULL> [] 24-Nov-14 $ 1.29 album False False,The Whisperer ( feat . Sia ) The Whisperer ( feat . Sia ) the whisperer the whisperer 3:54 Listen dance,Goodbye Friend ( feat . The Script ) goodbye friend 3:49,"229 Listen ( Deluxe ) dance & electronic <NULL> [] November 24 , 2014 $ 1.29 album False False",Goodbye Friend ( feat . The Script ) Goodbye Friend ( feat . The Script ) goodbye friend goodbye friend 3:49 Listen ( Deluxe ) dance & electronic
362,0,Remember You ( feat . The Weeknd ),Wiz Khalifa,O.N.I.F.C. ( Deluxe Version ),"Hip-Hop/Rap , Music , East Coast Rap , Hardcore Rap , Rap",$ 1.99,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,5:20,4-Dec-12,False,[],False,<NULL>,album,False,hip-hop/rap,"['music', 'east coast rap', 'hardcore rap', 'rap']",320,0,<NULL>,remember you,wiz khalifa,The Bluff ( feat . Cam ` Ron ) [ Clean ],Wiz Khalifa,O.N.I.F.C. [ Clean ],Rap & Hip-Hop,$ 1.29,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,3:48,"December 4 , 2012",False,[],False,<NULL>,album,False,rap & hip-hop,[],228,2012,<NULL>,the bluff,wiz khalifa,Remember You ( feat . The Weeknd ) remember you 5:20,320 O.N.I.F.C. ( Deluxe Version ) hip-hop/rap <NULL> [] 4-Dec-12 $ 1.99 album False False,Remember You ( feat . The Weeknd ) Remember You ( feat . The Weeknd ) remember you remember you 5:20 O.N.I.F.C. ( Deluxe Version ) hip-hop/rap,The Bluff ( feat . Cam ` Ron ) [ Clean ] the bluff 3:48,"228 O.N.I.F.C. [ Clean ] rap & hip-hop <NULL> [] December 4 , 2012 $ 1.29 album False False",The Bluff ( feat . Cam ` Ron ) [ Clean ] The Bluff ( feat . Cam ` Ron ) [ Clean ] the bluff the bluff 3:48 O.N.I.F.C. [ Clean ] rap & hip-hop
309,0,Applause ( Goldhouse Remix ),Lady Gaga,Applause ( Remixes ),"Pop , Music , Electronic , Rock",$1.29,2013 Interscope Records,4:34,30-Sep-13,False,[],True,goldhouse,remixes,False,pop,"['music', 'electronic', 'rock']",274,2013,interscope records,applause,lady gaga,Applause ( DJ White Shadow Electrotech Remix ),Lady Gaga,Applause ( Remixes ),Pop,$1.29,(C) 2013 Interscope Records,5:49,"September 30, 2013",False,[],True,electrotech,remixes,False,pop,[],349,2013,interscope records,applause,lady gaga,Applause ( Goldhouse Remix ) applause 4:34,274 Applause ( Remixes ) pop goldhouse [] 30-Sep-13 $1.29 remixes False True,Applause ( Goldhouse Remix ) Applause ( Goldhouse Remix ) applause applause 4:34 Applause ( Remixes ) pop,Applause ( DJ White Shadow Electrotech Remix ) applause 5:49,"349 Applause ( Remixes ) pop electrotech [] September 30, 2013 $1.29 remixes False True",Applause ( DJ White Shadow Electrotech Remix ) Applause ( DJ White Shadow Electrotech Remix ) applause applause 5:49 Applause ( Remixes ) pop
101,0,The Whisperer ( feat . Sia ),David Guetta,Listen,"Dance , Music , Electronic , House , Rock , French Pop",$ 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved",3:54,24-Nov-14,False,[],False,<NULL>,album,False,dance,"['music', 'electronic', 'house', 'rock', 'french pop']",234,0,what a music ltd,the whisperer,david guetta,S.T.O.P ( feat . Ryan Tedder ),David Guetta,Listen ( Deluxe ),Dance & Electronic,$ 1.29,2015 If Moving Your Mine,3:34,"November 24 , 2014",False,[],False,<NULL>,album,False,dance & electronic,[],214,2014,<NULL>,s.t.o.p,david guetta,The Whisperer ( feat . Sia ) the whisperer 3:54,234 Listen dance <NULL> [] 24-Nov-14 $ 1.29 album False False,The Whisperer ( feat . Sia ) The Whisperer ( feat . Sia ) the whisperer the whisperer 3:54 Listen dance,S.T.O.P ( feat . Ryan Tedder ) s.t.o.p 3:34,"214 Listen ( Deluxe ) dance & electronic <NULL> [] November 24 , 2014 $ 1.29 album False False",S.T.O.P ( feat . Ryan Tedder ) S.T.O.P ( feat . Ryan Tedder ) s.t.o.p s.t.o.p 3:34 Listen ( Deluxe ) dance & electronic
6,0,VHS Outro ( Interlude ),X Ambassadors,VHS,"Alternative , Music , Rock , Adult Alternative",$ 1.29,2015 KIDinaKORNER/Interscope Records,1:25,30-Jun-15,False,[],False,<NULL>,album,False,alternative,"['music', 'rock', 'adult alternative']",85,0,<NULL>,vhs outro,x ambassadors,Moving Day ( Interlude ),X Ambassadors,VHS [ Clean ],Alternative Rock,$ 1.29,( C ) 2015 KIDinaKORNER/Interscope Records,0:19,"June 30 , 2015",False,[],False,<NULL>,album,False,alternative rock,[],19,2015,<NULL>,moving day,x ambassadors,VHS Outro ( Interlude ) vhs outro 1:25,85 VHS alternative <NULL> [] 30-Jun-15 $ 1.29 album False False,VHS Outro ( Interlude ) VHS Outro ( Interlude ) vhs outro vhs outro 1:25 VHS alternative,Moving Day ( Interlude ) moving day 0:19,"19 VHS [ Clean ] alternative rock <NULL> [] June 30 , 2015 $ 1.29 album False False",Moving Day ( Interlude ) Moving Day ( Interlude ) moving day moving day 0:19 VHS [ Clean ] alternative rock
528,1,White Horse,Taylor Swift,Fearless,"Country , Music , Rock , Honky Tonk , Pop , Adult Contemporary , Contemporary Country",$ 1.29,"‰ ãÑ 2008 Big Machine Records , LLC",3:54,11-Nov-08,False,[],False,<NULL>,album,False,country,"['music', 'rock', 'honky tonk', 'pop', 'adult contemporary', 'contemporary country']",234,0,big machine records,white horse,taylor swift,White Horse,Taylor Swift,Fearless,"Country , Country Rock , Rock",$ 1.29,"( C ) 2008 Big Machine Records , LLC",3:54,"November 11 , 2008",False,[],False,<NULL>,album,False,country,"['country rock', 'rock']",234,2008,big machine records,white horse,taylor swift,White Horse white horse 3:54,234 Fearless country <NULL> [] 11-Nov-08 $ 1.29 album False False,White Horse White Horse white horse white horse 3:54 Fearless country,White Horse white horse 3:54,"234 Fearless country <NULL> [] November 11 , 2008 $ 1.29 album False False",White Horse White Horse white horse white horse 3:54 Fearless country
115,0,The Whisperer ( feat . Sia ),David Guetta,Listen,"Dance , Music , Electronic , House , Rock , French Pop",$ 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved",3:54,24-Nov-14,False,[],False,<NULL>,album,False,dance,"['music', 'electronic', 'house', 'rock', 'french pop']",234,0,what a music ltd,the whisperer,david guetta,"Hey Mama ( feat . Nicki Minaj , Bebe Rexha & Afrojack )",David Guetta,Listen ( Deluxe ),Dance & Electronic,$ 1.29,2015 If Moving Your Mine,3:12,"November 24 , 2014",False,[],False,<NULL>,album,False,dance & electronic,[],192,2014,<NULL>,hey mama,david guetta,The Whisperer ( feat . Sia ) the whisperer 3:54,234 Listen dance <NULL> [] 24-Nov-14 $ 1.29 album False False,The Whisperer ( feat . Sia ) The Whisperer ( feat . Sia ) the whisperer the whisperer 3:54 Listen dance,"Hey Mama ( feat . Nicki Minaj , Bebe Rexha & Afrojack ) hey mama 3:12","192 Listen ( Deluxe ) dance & electronic <NULL> [] November 24 , 2014 $ 1.29 album False False","Hey Mama ( feat . Nicki Minaj , Bebe Rexha & Afrojack ) Hey Mama ( feat . Nicki Minaj , Bebe Rexha & Afrojack ) hey mama hey mama 3:12 Listen ( Deluxe ) dance & electronic"
57,0,Thriller ( Live From Hammersmith Palais ),Fall Out Boy,Infinity On High ( Deluxe Edition ),"Alternative , Music , Rock , Adult Alternative , Punk",$ 0.99,2007 The Island Def Jam Music Group,3:32,20-Nov-07,False,[],False,<NULL>,album,False,alternative,"['music', 'rock', 'adult alternative', 'punk']",212,0,the island def jam music,thriller,fall out boy,"This Ai n't A Scene , It 's An Arms Race ( Live From Hammersmith Palais )",Fall Out Boy,Infinity On High - Deluxe Bonus EP,Alternative Rock,$ 1.29,( C ) 2007 The Island Def Jam Music Group,3:23,"November 20 , 2007",False,[],False,<NULL>,album,False,alternative rock,[],203,2007,the island def jam music,"this ai n't a scene , it 's an arms race",fall out boy,Thriller ( Live From Hammersmith Palais ) thriller 3:32,212 Infinity On High ( Deluxe Edition ) alternative <NULL> [] 20-Nov-07 $ 0.99 album False False,Thriller ( Live From Hammersmith Palais ) Thriller ( Live From Hammersmith Palais ) thriller thriller 3:32 Infinity On High ( Deluxe Edition ) alternative,"This Ai n't A Scene , It 's An Arms Race ( Live From Hammersmith Palais ) this ai n't a scene , it 's an arms race 3:23","203 Infinity On High - Deluxe Bonus EP alternative rock <NULL> [] November 20 , 2007 $ 1.29 album False False","This Ai n't A Scene , It 's An Arms Race ( Live From Hammersmith Palais ) This Ai n't A Scene , It 's An Arms Race ( Live From Hammersmith Palais ) this ai n't a scene , it 's an arms race this ai n't a scene , it 's an arms race 3:23 Infinity On High - Deluxe Bonus EP alternative rock"
239,0,If I Am a Stranger ( Live In Amsterdam ),Ryan Adams,Live After Deaf ( Live ) [ Complete Collection ],"Singer/Songwriter , Music , Rock",$ 0.99,2012 PAXAM RECORDS,5:10,2-Jul-12,False,[],False,<NULL>,album,False,singer/songwriter,"['music', 'rock']",310,0,<NULL>,if i am a stranger,ryan adams,Do I Wait ( Live in Lisbon Bonus Track ),Ryan Adams,Live After Deaf ( Collection ),"Folk , Rock",$ 0.99,2012 PAXAM RECORDS,5:08,"July 2 , 2012",False,[],False,<NULL>,album,False,folk,['rock'],308,2012,<NULL>,do i wait,ryan adams,If I Am a Stranger ( Live In Amsterdam ) if i am a stranger 5:10,310 Live After Deaf ( Live ) [ Complete Collection ] singer/songwriter <NULL> [] 2-Jul-12 $ 0.99 album False False,If I Am a Stranger ( Live In Amsterdam ) If I Am a Stranger ( Live In Amsterdam ) if i am a stranger if i am a stranger 5:10 Live After Deaf ( Live ) [ Complete Collection ] singer/songwriter,Do I Wait ( Live in Lisbon Bonus Track ) do i wait 5:08,"308 Live After Deaf ( Collection ) folk <NULL> [] July 2 , 2012 $ 0.99 album False False",Do I Wait ( Live in Lisbon Bonus Track ) Do I Wait ( Live in Lisbon Bonus Track ) do i wait do i wait 5:08 Live After Deaf ( Collection ) folk
422,0,Ease My Mind ( feat . Niki and the Dove ) [ GTA Remix ],Skrillex,Ease My Mind v Ragga Bomb Remixes - EP,"Dance, Music",$1.29,"2014 OWSLA/Big Beat Records, Inc. for the United States and WEA International Inc. for the world outside of the United States.",4:41,24-Nov-14,True,['Niki and the Dove'],True,gta,ep,False,dance,['music'],281,2014,"owsla/big beat records, inc. for the united states and wea international inc. for the world outside of the united states.",ease my mind,skrillex,Scary Monsters And Nice Sprites ( The Juggernaut Remix ),Skrillex,More Monsters And Sprites EP,"Dance & Electronic , Dubstep",$ 1.29,2011 Rory Bourke Music Co. ( BMI ),3:53,"June 7 , 2011",False,[],True,<NULL>,album,False,dance & electronic,['dubstep'],233,2011,rory bourke music,scary monsters and nice sprites,skrillex,Ease My Mind ( feat . Niki and the Dove ) [ GTA Remix ] ease my mind 4:41,281 Ease My Mind v Ragga Bomb Remixes - EP dance gta ['Niki and the Dove'] 24-Nov-14 $1.29 ep True True,Ease My Mind ( feat . Niki and the Dove ) [ GTA Remix ] Ease My Mind ( feat . Niki and the Dove ) [ GTA Remix ] ease my mind ease my mind 4:41 Ease My Mind v Ragga Bomb Remixes - EP dance,Scary Monsters And Nice Sprites ( The Juggernaut Remix ) scary monsters and nice sprites 3:53,"233 More Monsters And Sprites EP dance & electronic <NULL> [] June 7 , 2011 $ 1.29 album False True",Scary Monsters And Nice Sprites ( The Juggernaut Remix ) Scary Monsters And Nice Sprites ( The Juggernaut Remix ) scary monsters and nice sprites scary monsters and nice sprites 3:53 More Monsters And Sprites EP dance & electronic
49,0,The A Team ( Live ),Ed Sheeran,iTunes Festival : London 2012 - EP,"Singer/Songwriter , Music",$ 1.99,2012 Warner Music UK LImited,5:01,3-Sep-12,False,[],False,<NULL>,album,False,singer/songwriter,['music'],301,0,warner music,the a team,ed sheeran,The A Team,Ed Sheeran,The A Team ( EP ),Pop,$ 1.29,Sam Hunt & David Kilgour / Bandit King Records,4:18,"December 6 , 2011",False,[],False,<NULL>,album,False,pop,[],258,2011,<NULL>,the a team,ed sheeran,The A Team ( Live ) the a team 5:01,301 iTunes Festival : London 2012 - EP singer/songwriter <NULL> [] 3-Sep-12 $ 1.99 album False False,The A Team ( Live ) The A Team ( Live ) the a team the a team 5:01 iTunes Festival : London 2012 - EP singer/songwriter,The A Team the a team 4:18,"258 The A Team ( EP ) pop <NULL> [] December 6 , 2011 $ 1.29 album False False",The A Team The A Team the a team the a team 4:18 The A Team ( EP ) pop
359,0,Remember You ( feat . The Weeknd ),Wiz Khalifa,O.N.I.F.C. ( Deluxe Version ),"Hip-Hop/Rap , Music , East Coast Rap , Hardcore Rap , Rap",$ 1.99,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,5:20,4-Dec-12,False,[],False,<NULL>,album,False,hip-hop/rap,"['music', 'east coast rap', 'hardcore rap', 'rap']",320,0,<NULL>,remember you,wiz khalifa,Let It Go ( feat . Akon ) [ Explicit ],Wiz Khalifa,O.N.I.F.C. [ Explicit ],Rap & Hip-Hop,$ 1.29,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,4:18,"December 4 , 2012",False,[],False,<NULL>,album,True,rap & hip-hop,[],258,2012,<NULL>,let it go,wiz khalifa,Remember You ( feat . The Weeknd ) remember you 5:20,320 O.N.I.F.C. ( Deluxe Version ) hip-hop/rap <NULL> [] 4-Dec-12 $ 1.99 album False False,Remember You ( feat . The Weeknd ) Remember You ( feat . The Weeknd ) remember you remember you 5:20 O.N.I.F.C. ( Deluxe Version ) hip-hop/rap,Let It Go ( feat . Akon ) [ Explicit ] let it go 4:18,"258 O.N.I.F.C. [ Explicit ] rap & hip-hop <NULL> [] December 4 , 2012 $ 1.29 album False False",Let It Go ( feat . Akon ) [ Explicit ] Let It Go ( feat . Akon ) [ Explicit ] let it go let it go 4:18 O.N.I.F.C. [ Explicit ] rap & hip-hop
188,0,Fake ( Demo ),Shinedown,Us and Them ( Deluxe Version ),"Rock , Music , Metal , Hard Rock , Alternative",$ 1.29,2009 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,5:05,4-Oct-05,False,[],False,<NULL>,album,False,rock,"['music', 'metal', 'hard rock', 'alternative']",305,0,<NULL>,fake,shinedown,Fake,Shinedown,Us And Them,Rock,$ 1.29,2015 Real Sounds,4:01,"October 4 , 2005",False,[],False,<NULL>,album,False,rock,[],241,2005,<NULL>,fake,shinedown,Fake ( Demo ) fake 5:05,305 Us and Them ( Deluxe Version ) rock <NULL> [] 4-Oct-05 $ 1.29 album False False,Fake ( Demo ) Fake ( Demo ) fake fake 5:05 Us and Them ( Deluxe Version ) rock,Fake fake 4:01,"241 Us And Them rock <NULL> [] October 4 , 2005 $ 1.29 album False False",Fake Fake fake fake 4:01 Us And Them rock
355,0,Medicated ( feat . Chevy Woods & Juicy J ),Wiz Khalifa,O.N.I.F.C.,"Hip-Hop/Rap , Music , Hardcore Rap , East Coast Rap , Rap",$ 1.29,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,5:30,4-Dec-12,False,[],False,<NULL>,album,False,hip-hop/rap,"['music', 'hardcore rap', 'east coast rap', 'rap']",330,0,<NULL>,medicated,wiz khalifa,The Bluff ( feat . Cam ` Ron ) [ Explicit ],Wiz Khalifa,O.N.I.F.C. [ Explicit ],Rap & Hip-Hop,$ 1.29,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,3:48,"December 4 , 2012",False,[],False,<NULL>,album,True,rap & hip-hop,[],228,2012,<NULL>,the bluff,wiz khalifa,Medicated ( feat . Chevy Woods & Juicy J ) medicated 5:30,330 O.N.I.F.C. hip-hop/rap <NULL> [] 4-Dec-12 $ 1.29 album False False,Medicated ( feat . Chevy Woods & Juicy J ) Medicated ( feat . Chevy Woods & Juicy J ) medicated medicated 5:30 O.N.I.F.C. hip-hop/rap,The Bluff ( feat . Cam ` Ron ) [ Explicit ] the bluff 3:48,"228 O.N.I.F.C. [ Explicit ] rap & hip-hop <NULL> [] December 4 , 2012 $ 1.29 album False False",The Bluff ( feat . Cam ` Ron ) [ Explicit ] The Bluff ( feat . Cam ` Ron ) [ Explicit ] the bluff the bluff 3:48 O.N.I.F.C. [ Explicit ] rap & hip-hop
