id,label,left_Song_Name,left_Artist_Name,left_Album_Name,left_Genre,left_Price,left_CopyRight,left_Time,left_Released,right_Song_Name,right_Artist_Name,right_Album_Name,right_Genre,right_Price,right_CopyRight,right_Time,right_Released,left_song_name,left_featured_artists,left_artist_name,left_album_name,left_is_explicit,left_primary_genre,left_secondary_genres,left_price,left_copyright_year,left_copyright_holder,left_duration_seconds,left_release_date,left_record_label,right_song_name,right_featured_artists,right_artist_name,right_album_name,right_is_explicit,right_primary_genre,right_secondary_genres,right_price,right_copyright_year,right_copyright_holder,right_duration_seconds,right_release_date,right_record_label,left_remix_by,right_artist_names,right_remix_by,left_artist_names,left_location,left_copyright_years,left_copyright_holders,left_copyright_year_2014,left_copyright_year_2015
221,0,Get Low ( Neo Fresco Remix ),Dillon Francis & DJ Snake,Get Low ( Remixes ) - EP,"Dance , Music",$ 1.29,"2014 , 2015 Wedgewood Productions , Inc. & DJ Snake Music LLC , under exclusive license to Columbia Records , a Division of Sony Music Entertainment",4:42,2-Jun-15,Que Que feat . Maluca ( Toy Selectah Remix ),Dillon Francis & Diplo,Que Que Remix EP,Dance & Electronic,$ 0.99,2011 Mad Decent,4:50,"August 23 , 2011",Get Low,[],Dillon Francis & DJ Snake,Get Low ( Remixes ) - EP,False,Dance,['Music'],1.29,,,262.0,2015-06-02,Columbia Records,Que Que,['Maluca'],Dillon Francis & Diplo,Que Que Remix EP,False,Dance & Electronic,[],0.99,2011.0,Mad Decent,290.0,2011-08-23,Mad Decent,,,Toy Selectah,,,"[2014, 2015]","['Wedgewood Productions, Inc.', 'DJ Snake Music LLC']",,
20,0,VHS Outro ( Interlude ),X Ambassadors,VHS,"Alternative , Music , Rock , Adult Alternative",$ 1.29,2015 KIDinaKORNER/Interscope Records,1:25,30-Jun-15,Moving Day ( Interlude ),X Ambassadors,VHS [ Explicit ],Alternative Rock,$ 1.29,( C ) 2015 KIDinaKORNER/Interscope Records,0:19,"June 30 , 2015",VHS Outro ( Interlude ),[],X Ambassadors,VHS,False,Alternative,"['Rock', 'Adult Alternative']",1.29,2015,KIDinaKORNER/Interscope Records,85.0,2015-06-30,,Moving Day ( Interlude ),[],X Ambassadors,VHS,True,Alternative Rock,[],1.29,2015.0,KIDinaKORNER/Interscope Records,19.0,2015-06-30,KIDinaKORNER/Interscope Records,,,,,,,,,
96,0,I 'm a Machine ( feat . Crystal Nicole and Tyrese Gibson ),David Guetta,Nothing But the Beat,"Dance , Music , House , Electronic , Rock",$ 1.29,"2011 What A Music Ltd , Licence exclusive Parlophone Music France",3:34,26-Aug-11,Little Bad Girl ( feat . Taio Cruz & Ludacris ) [ Explicit ],David Guetta,Nothing But the Beat 2.0 [ Explicit ],Dance & Electronic,$ 0.99,2015 Real Sounds,3:12,"August 26 , 2011",I 'm a Machine,"['Crystal Nicole', 'Tyrese Gibson']",David Guetta,Nothing But the Beat,False,Dance,"['House', 'Electronic', 'Rock']",1.29,2011,"What A Music Ltd, Licence exclusive Parlophone Music France",214.0,2011-08-26,,Little Bad Girl,"['Taio Cruz', 'Ludacris']",David Guetta,Nothing But the Beat 2.0,True,Dance & Electronic,[],0.99,2015.0,Real Sounds,192.0,2011-08-26,Real Sounds,,,,,,,,,
310,0,Judas ( Royksopp 's 30 Pieces Remix ),Lady Gaga,Born This Way ( The Remix ),"Pop , Music , Dance",Album Only,2011 Interscope Records,9:18,21-Nov-11,Just Dance ( RedOne Remix ),Lady Gaga,Just Dance ( Remix EP pt2 ),Pop,$ 1.29,( C ) 2008 Interscope,4:19,"November 4 , 2008",Judas,['Royksopp'],Lady Gaga,Born This Way (The Remix),False,Pop,"['Dance', 'Music']",,2011,Interscope Records,558.0,2011-11-21,Interscope Records,Just Dance,['RedOne'],Lady Gaga,Just Dance (Remix EP pt2),False,Pop,[],1.29,2008.0,Interscope,259.0,2008-11-04,,Royksopp's 30 Pieces,,,,,,,,
382,0,Money Right ( feat . Rick Ross & Brisco ),Flo Rida,Mail On Sunday,"Hip-Hop/Rap , Music , Pop , Dirty South",$ 1.29,2008 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,3:16,18-Mar-08,American Superstar ( feat . Lil Wayne ) [ Explicit ],Flo Rida,Mail On Sunday [ Explicit ],Rap & Hip-Hop,$ 1.29,2013 Warner Bros. . Records Inc.,3:42,"March 17 , 2008",Money Right,"['Rick Ross', 'Brisco']",Flo Rida,Mail On Sunday,False,Hip-Hop/Rap,"['Pop', 'Dirty South']",1.29,2008,Atlantic Recording Corporation (US) / WEA International Inc. (worldwide),196.0,2008-03-18,Atlantic Recording Corporation,American Superstar,['Lil Wayne'],Flo Rida,Mail On Sunday,True,Rap & Hip-Hop,[],1.29,2013.0,Warner Bros. Records Inc.,222.0,2008-03-17,,,,,,,,,,
466,0,Take Care ( feat . Rihanna ),Drake,Take Care ( Deluxe Version ),"Hip-Hop/Rap , Music",$ 1.29,‰ ãÑ 2011 Cash Money Records Inc.,4:37,15-Nov-11,Make Me Proud [ feat . Nicki Minaj ] [ Clean ],Drake,Take Care ( Deluxe Edition ),Rap & Hip-Hop,$ 1.29,( C ) 2012 Cash Money Records Inc.,3:39,"March 20 , 2012",Take Care,['Rihanna'],Drake,Take Care (Deluxe Version),False,Hip-Hop/Rap,['Music'],1.29,2011,Cash Money Records Inc.,277.0,2011-11-15,,Make Me Proud,['Nicki Minaj'],Drake,Take Care,False,Rap & Hip-Hop,[],1.29,2012.0,Cash Money Records Inc.,219.0,2012-03-20,Cash Money Records,,,,,,,,,
291,0,Stop Me ( Kissy Sell Out Remix ),Daniel Merriweather & Mark Ronson,Stop Me ( Remixes ) - EP,"Electronic,Music,Hip-Hop / Rap , Alternative Rap , R&B / Soul,Neo-Soul , Soul , Contemporary R&B",$ 0.99,2007 Mark Ronson under exclusive license to SONY BMG MUSIC ENTERTAINMENT ( UK ) LIMITED,5:58,14-Aug-07,Stop Me,Mark Ronson feat . Daniel Merriweather,Stop Me,Pop,$ 0.99,"( C ) 2014 Lichtdicht Records Under exclusive license in the US to Republic Records , Inc. , A Divison Of UMG Recordings",3:53,"March 16 , 2007",Stop Me,['Mark Ronson'],Daniel Merriweather & Mark Ronson,Stop Me (Remixes) - EP,False,Electronic,"['Hip-Hop / Rap', 'Alternative Rap', 'R&B/Soul', 'Neo-Soul', 'Soul', 'Contemporary R&B']",0.99,2007,Mark Ronson under exclusive license to SONY BMG MUSIC ENTERTAINMENT (UK) LIMITED,358.0,2007-08-14,,Stop Me,['Daniel Merriweather'],Mark Ronson feat. Daniel Merriweather,Stop Me,False,Pop,[],0.99,2014.0,Lichtdicht Records,213.0,2007-03-16,UMG Recordings,,,,,,,,,
173,0,I 'm a Machine ( feat . Crystal Nicole and Tyrese Gibson ),David Guetta,Nothing But the Beat,"Dance , Music , House , Electronic , Rock",$ 1.29,"2011 What A Music Ltd , Licence exclusive Parlophone Music France",3:34,26-Aug-11,Nothing Really Matters ( feat . will.i.am ) [ Explicit ],David Guetta,Nothing But the Beat 2.0 [ Explicit ],Dance & Electronic,$ 0.99,2015 Real Sounds,3:39,"August 26 , 2011",I 'm a Machine,"['Crystal Nicole', 'Tyrese Gibson']",David Guetta,Nothing But the Beat,False,Dance,"['Music', 'House', 'Electronic', 'Rock']",1.29,2011,"What A Music Ltd, Licence exclusive Parlophone Music France",214.0,2011-08-26,,Nothing Really Matters,['will.i.am'],David Guetta,Nothing But the Beat 2.0,True,Dance & Electronic,[],0.99,2015.0,Real Sounds,219.0,2011-08-26,,,,,,,,,,
333,1,Cameras,Wiz Khalifa,Rolling Papers,"Hip-Hop/Rap , Music , Rap , East Coast Rap , Hardcore Rap",$ 1.29,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,4:29,28-Mar-11,Cameras [ Clean ],Wiz Khalifa,Rolling Papers [ Clean ],Rap & Hip-Hop,$ 1.29,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,4:29,"March 28 , 2011",Cameras,[],Wiz Khalifa,Rolling Papers,False,Hip-Hop/Rap,"['Rap', 'East Coast Rap', 'Hardcore Rap']",1.29,2011,Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,269.0,2011-03-28,,Cameras,[],Wiz Khalifa,Rolling Papers,False,Rap & Hip-Hop,[],1.29,2011.0,Atlantic Recording Corporation (US) and WEA International Inc. (world),269.0,2011-03-28,Atlantic Recording Corporation,,,,,,,,,
301,0,Awooga ( Extended Mix ),Calvin Harris,Bounce ( feat . Kelis ) [ Remixes ],"Dance , Music",$ 1.29,2013 Sony Music Entertainment UK Limited,7:12,5-Feb-13,Bounce ( Fly Eye Club Mix ),Calvin Harris Feat . Kelis,Bounce,Dance & Electronic,$ 1.29,2015 Bill Maki,6:06,"February 5 , 2013",Awooga,['Kelis'],Calvin Harris,Bounce (Remixes),False,Dance,['Music'],1.29,2013,Sony Music Entertainment UK Limited,432.0,2013-02-05,,Bounce,['Kelis'],Calvin Harris Feat. Kelis,Bounce,False,Dance & Electronic,[],1.29,2015.0,Bill Maki,366.0,2013-02-05,,,,,,,,,,
327,0,Remember You ( feat . The Weeknd ),Wiz Khalifa,O.N.I.F.C. ( Deluxe Version ),"Hip-Hop/Rap , Music , Hardcore Rap , East Coast Rap , Rap",$ 1.99,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,5:20,4-Dec-12,True Colors ( feat . Nicki Minaj ) [ Explicit ],Wiz Khalifa,Blacc Hollywood ( Deluxe ) [ Explicit ],Rap & Hip-Hop,$ 1.29,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,4:15,"August 19 , 2014",Remember You,['The Weeknd'],Wiz Khalifa,O.N.I.F.C.,False,Hip-Hop/Rap,"['Hardcore Rap', 'East Coast Rap']",1.99,2012,"Atlantic Recording Corporation, WEA International Inc.",320.0,2012-12-04,Atlantic Recording Corporation,True Colors,['Nicki Minaj'],Wiz Khalifa,Blacc Hollywood (Deluxe),True,Rap & Hip-Hop,[],1.29,2014.0,"Atlantic Recording Corporation, WEA International Inc.",255.0,2014-08-19,Warner Music Group,,,,,,,,,
0,1,VHS Outro ( Interlude ),X Ambassadors,VHS,"Alternative , Music , Rock , Adult Alternative",$ 1.29,2015 KIDinaKORNER/Interscope Records,1:25,30-Jun-15,VHS Outro ( Interlude ) [ Explicit ],X Ambassadors,VHS [ Explicit ],Alternative Rock,$ 1.29,( C ) 2015 KIDinaKORNER/Interscope Records,1:25,"June 30 , 2015",VHS Outro ( Interlude ),[],X Ambassadors,VHS,False,Alternative,"['Rock', 'Adult Alternative']",1.29,2015,KIDinaKORNER/Interscope Records,85.0,2015-06-30,,VHS Outro ( Interlude ),[],X Ambassadors,VHS,True,Alternative Rock,[],1.29,2015.0,KIDinaKORNER/Interscope Records,85.0,2015-06-30,KIDinaKORNER/Interscope Records,,,,,,,,,
441,0,First - Return to Tackyland,Cold War Kids,Hold My Home ( Deluxe Edition ),"Alternative , Music , Indie Rock , Rock",$ 1.29,‰ ãÑ 2014 Downtown Records,3:26,11-Sep-15,First,Cold War Kids,Hold My Home,Alternative Rock,$ 1.29,( C ) 2014 Downtown Records,3:20,"October 21 , 2014",First - Return to Tackyland,[],Cold War Kids,Hold My Home (Deluxe Edition),False,Alternative,"['Indie Rock', 'Rock']",1.29,2014,Downtown Records,206.0,2015-09-11,,First,[],Cold War Kids,Hold My Home,False,Alternative Rock,[],1.29,2014.0,Downtown Records,200.0,2014-10-21,,,,,,,,,,
425,0,Lick It ( Norman Doray Remix ),Kaskade & Skrillex,Lick It ( Remixes ) - EP,"Dance , Music , Electronic",$ 1.29,"2012 Ultra Records , Inc.",6:14,17-Apr-12,Scary Monsters And Nice Sprites ( Phonat Remix ),Skrillex,More Monsters And Sprites EP,"Dance & Electronic , Dubstep",$ 1.29,2011 Rory Bourke Music Co. ( BMI ),3:39,"June 7 , 2011",Lick It,['Skrillex'],Kaskade & Skrillex,Lick It (Remixes),False,Dance,"['Electronic', 'Music']",1.29,2012,"Ultra Records, Inc.",374.0,2012-04-17,,Scary Monsters And Nice Sprites,['Phonat'],Skrillex,More Monsters And Sprites EP,False,Dance & Electronic,['Dubstep'],1.29,2011.0,Rory Bourke Music Co.,219.0,2011-06-07,BMI,,,,,,,,,
55,0,Centuries ( Gazzo Remix ),Fall Out Boy,Centuries ( Gazzo Remix ) - Single,"Alternative , Music , Rock",$ 1.29,"2014 Island Records , a division of UMG Recordings , Inc.",4:19,22-Dec-14,Busy ( N3mrod Remix ) [ feat . Kevin Lyttle ] [ Explicit ],Boy Face,Busy ( N3mrod Remix ) [ feat . Kevin Lyttle ] [ Explicit ],Dance & Electronic,$ 0.99,2015 Perpetual Motions Ent . / F Pac Records/FROGG LIFE,2:32,"April 10 , 2015",Centuries,['Gazzo'],Fall Out Boy,Centuries,False,Alternative,['Rock'],1.29,2014,"Island Records, a division of UMG Recordings, Inc.",259.0,2014-12-22,,Busy (N3mrod Remix),['Kevin Lyttle'],Boy Face,Busy (N3mrod Remix),True,Dance & Electronic,[],0.99,2015.0,Perpetual Motions Ent. / F Pac Records/FROGG LIFE,152.0,2015-04-10,,,,,,,,,,
118,0,Titanium ( Spanish Version ),David Guetta,Titanium ( Spanish Version ) - Single,"Dance , Music , Electronic",$ 1.29,"2012 What A Music Ltd , Licence exclusive Parlophone Music France",3:58,20-Aug-12,Titanium ( feat . Sia ) [ Cazzette 's Ant Seeking Hamster Mix ],David Guetta,Titanium ( Feat . Sia ),Dance & Electronic,$ 0.99,"2011 What A Music Ltd , licence exclusive Parlophone Music France",6:37,"January 20 , 2012",Titanium (Spanish Version),[],David Guetta,Titanium (Spanish Version) - Single,False,Dance,"['Electronic', 'Music']",1.29,2012,"What A Music Ltd, Licence exclusive Parlophone Music France",238.0,2012-08-20,,Titanium,['Sia'],David Guetta,Titanium,False,Dance & Electronic,[],0.99,2011.0,What A Music Ltd,377.0,2012-01-20,Parlophone Music France,,,Cazzette,,,,,,
332,1,Extra Extra Credit,Wiz Khalifa,Flight School,"Hip-Hop/Rap , Music",$ 0.99,2009 Rostrum Records,4:03,17-Apr-09,Extra Extra Credit [ Explicit ],Wiz Khalifa,Flight School [ Explicit ],Rap & Hip-Hop,$ 0.99,2013 Mad Decent,4:03,"April 17 , 2009",Extra Extra Credit,[],Wiz Khalifa,Flight School,False,Hip-Hop/Rap,['Music'],0.99,2009,Rostrum Records,243.0,2009-04-17,,Extra Extra Credit,[],Wiz Khalifa,Flight School,True,Rap & Hip-Hop,[],0.99,2013.0,Mad Decent,243.0,2009-04-17,,,,,,,,,,
450,1,Latch ( feat . Sam Smith ),Disclosure,Settle ( Deluxe Version ),"Electronic , Music",$ 1.29,"‰ ãÑ 2014 Universal Island Records , a division of Universal Music Operations Limited",4:15,15-Apr-14,Latch [ feat . Sam Smith ],Disclosure,Settle,"Electronica , Dance & Electronic",$ 1.29,"( C ) 2013 Universal Island Records , a division of Universal Music Operations Limited",4:15,"June 11 , 2013",Latch,['Sam Smith'],Disclosure,Settle (Deluxe Version),False,Electronic,[],1.29,2014,"Universal Island Records, a division of Universal Music Operations Limited",255.0,2014-04-15,Universal Island Records,Latch,['Sam Smith'],Disclosure,Settle,False,Dance & Electronic,['Electronica'],1.29,2013.0,"Universal Island Records, a division of Universal Music Operations Limited",255.0,2013-06-11,,,,,,,,,,
83,0,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ],David Guetta,One Love ( Deluxe Version ),"Dance , Music",$ 1.29,2010 Gum Prod licence exclusive Parlophone Music France,2:51,21-Aug-09,Nothin ' On You [ Feat . Bruno Mars ],David Guetta,Pop Love,"Dance & Electronic , House",$ 1.29,2012 Blue Drum Records,3:25,,Toyfriend,['Wynter Gordon'],David Guetta,One Love,False,Dance,['Music'],1.29,2010,"Gum Prod, Parlophone Music France",171.0,2009-08-21,,Nothin ' On You,['Bruno Mars'],David Guetta,Pop Love,False,Dance & Electronic,['House'],1.29,2012.0,Blue Drum Records,205.0,,Blue Drum Records,,,,,,,,,
302,0,We 'll Be Coming Back ( feat . Example ) [ Jacob Plant Remix ],Calvin Harris,We 'll Be Coming Back ( feat . Example ) [ Remixes ],"Dance , Music , R&B / Soul , Electronic",$ 1.29,2013 Sony Music Entertainment UK Limited,5:02,5-Feb-13,How Deep Is Your Love ( Chris Lake Remix ),Calvin Harris & Disciples,How Deep Is Your Love ( Remixes ),Dance & Electronic,$ 1.29,"( C ) 2015 Island Records , a division of Universal Music Operations Limited",5:06,"August 7 , 2015",We 'll Be Coming Back,['Example'],Calvin Harris,We 'll Be Coming Back ( Remixes ),False,Dance,"['Electronic', 'R&B/Soul']",1.29,2013,Sony Music Entertainment UK Limited,302.0,2013-02-05,Sony Music Entertainment,How Deep Is Your Love,['Chris Lake'],Calvin Harris & Disciples,How Deep Is Your Love (Remixes),False,Dance & Electronic,[],1.29,2015.0,"Island Records, a division of Universal Music Operations Limited",306.0,2015-08-07,Universal Music,,,,,,,,,
489,1,Anything Goes,Florida Georgia Line,Anything Goes,"Country , Music , Honky Tonk , Urban Cowboy , Contemporary Country",$ 1.29,"‰ ãÑ 2014 Big Machine Label Group , LLC",3:39,14-Oct-14,Anything Goes,Florida Georgia Line,Anything Goes,Country,$ 1.29,"( C ) 2014 Republic Records , a Division of UMG Recordings , Inc. ( Republic Nashville )",3:38,"October 14 , 2014",Anything Goes,[],Florida Georgia Line,Anything Goes,False,Country,"['Honky Tonk', 'Urban Cowboy', 'Contemporary Country']",1.29,2014,"Big Machine Label Group, LLC",219.0,2014-10-14,Big Machine Label Group,Anything Goes,[],Florida Georgia Line,Anything Goes,False,Country,[],1.29,2014.0,"Republic Records, a Division of UMG Recordings, Inc.",218.0,2014-10-14,"UMG Recordings, Inc. (Republic Nashville)",,,,,,,,,
271,0,Whateva ( feat . Monty ),Fetty Wap,Fetty Wap ( Deluxe ),"Hip-Hop/Rap , Music , Rap",Album Only,2015 300 Entertainment/RGF Productions,5:11,,My Way ( feat . Monty ) [ Explicit ],Fetty Wap,Fetty Wap ( Deluxe ) [ Explicit ],Rap & Hip-Hop,$ 1.29,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",3:33,"September 25 , 2015",Whateva,['Monty'],Fetty Wap,Fetty Wap (Deluxe),False,Hip-Hop/Rap,"['Rap', 'Music']",0.0,2015,300 Entertainment/RFG Productions,311.0,,300 Entertainment/RGF Productions,My Way,['Monty'],Fetty Wap,Fetty Wap (Deluxe),True,Rap & Hip-Hop,[],1.29,2000.0,Mute Records Ltd.,213.0,2015-09-25,INgrooves,,,,,,,,,
127,0,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ],David Guetta,One Love ( Deluxe Version ),"Dance , Music",$ 1.29,2010 Gum Prod licence exclusive Parlophone Music France,2:51,21-Aug-09,I 'll Keep Loving you ( feat . Birdy & Jaymes Young ),David Guetta,Listen ( Deluxe ),Dance & Electronic,$ 1.29,2015 If Moving Your Mine,3:08,"November 24 , 2014",Toyfriend,['Wynter Gordon'],David Guetta,One Love,False,Dance,['Music'],1.29,,Gum Prod / license exclusive Parlophone Music France,171.0,2009-08-21,Parlophone Music France,I 'll Keep Loving you,"['Birdy', 'Jaymes Young']",David Guetta,Listen (Deluxe),False,Dance & Electronic,[],1.29,,If Moving Your Mine,188.0,2014-11-24,,,,,,,,,,
74,0,Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ],David Guetta,Listen ( Deluxe Version ),"Dance , Music , Rock , House , Electronic , French Pop",$ 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved .",3:20,24-Nov-14,Fast Life ( Album Version ( Explicit ) ) [ feat . AX ] [ Explicit ],David Banner,Mississippi-The Album ( Explicit Version ),Pop,$ 0.99,"( C ) 2003 Universal Records , a Division of UMG Recordings , Inc.",4:52,"May 20 , 2003",Dangerous,['Sam Martin'],David Guetta,Listen (Deluxe Version),False,Dance,"['House', 'Electronic', 'French Pop']",1.29,2014,What A Music Ltd.,200.0,2014-11-24,Parlophone/Warner Music France,Fast Life,['AX'],David Banner,Mississippi-The Album,True,Pop,[],0.99,2003.0,Universal Records,292.0,2003-05-20,,,,,,,,,,
434,0,Stay the Night ( feat . Hayley Williams ),Zedd,"NOW That 's What I Call Music , Vol . 49","Pop , Music",Album Only,"‰ ãÑ 2014 UMG Recordings , Inc. and Sony Music Entertainment",3:34,4-Feb-14,Beautiful Now ( Zonderling Remix ) [ feat . Jon Bellion ],Zedd,Beautiful Now ( Remixes ),Dance & Electronic,$ 1.29,( C ) 2015 Interscope Records,3:53,"July 10 , 2015",Stay the Night,['Hayley Williams'],Zedd,"NOW That's What I Call Music, Vol. 49",False,Pop,['Music'],0.0,2014,"UMG Recordings, Inc. and Sony Music Entertainment",214.0,2014-02-04,"UMG Recordings, Inc. and Sony Music Entertainment",Beautiful Now,['Jon Bellion'],Zedd,Beautiful Now (Remixes),False,Dance & Electronic,[],1.29,2015.0,Interscope Records,213.0,2015-07-10,Interscope Records,,,Zonderling,,,,,,
404,0,Starry Eyed ( AN21 and Max Vangeli Remix ),Ellie Goulding,Starry Eyed ( Remixes ) - EP,"Dance , Music , Pop , Rock",$ 1.29,2011 Polydor Ltd. ( UK ),8:14,15-Feb-11,Lights ( Shook Remix ),Ellie Goulding,Lights ( The Remixes Part 1 ),Pop,$ 1.29,( C ) 2011 Polydor Ltd. ( UK ),3:49,"May 23 , 2011",Starry Eyed,"['AN21', 'Max Vangeli']",Ellie Goulding,Starry Eyed (Remixes),False,Pop,"['Dance', 'Rock']",1.29,2011,Polydor Ltd. (UK),494.0,2011-02-15,Polydor,Lights,['Shook'],Ellie Goulding,Lights (The Remixes Part 1),False,Pop,[],1.29,2011.0,Polydor Ltd.,229.0,2011-05-23,Polydor Ltd.,,,,,,,,,
320,0,Remember You ( feat . The Weeknd ),Wiz Khalifa,O.N.I.F.C. ( Deluxe Version ),"Hip-Hop/Rap , Music , Hardcore Rap , East Coast Rap , Rap",$ 1.99,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,5:20,4-Dec-12,"We Dem Boyz Remix ( feat . Rick Ross , ScHoolboy Q & Nas ) [ Explicit ]",Wiz Khalifa,Blacc Hollywood ( Deluxe ) [ Explicit ],Rap & Hip-Hop,$ 1.29,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,5:19,"August 19 , 2014",Remember You,['The Weeknd'],Wiz Khalifa,O.N.I.F.C.,False,Hip-Hop/Rap,"['Hardcore Rap', 'East Coast Rap']",1.99,2012,Atlantic Recording Corporation,320.0,2012-12-04,,We Dem Boyz Remix,"['Rick Ross', 'ScHoolboy Q', 'Nas']",Wiz Khalifa,Blacc Hollywood (Deluxe),True,Rap & Hip-Hop,[],1.29,2014.0,"Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States, A Warner Music Group Company",319.0,2014-08-19,Atlantic Records,,,,,,,,,
